帖子链接,标题,正文,标签,发布时间,发布地点,点赞数,收藏数,评论数
https://www.xiaohongshu.com/search_result/6927dac3000000001e015e68?xsec_token=ABTr7OsQhEvuyYOtl9qPF1Ga1eeCI60a00MUDFuSEK0GA=&xsec_source=,瑞幸咖啡加盟费用明细,2025年开一家瑞幸咖啡需要多少钱？有什么要求？ 一、瑞幸咖啡加盟费 瑞幸不收取加盟费，但需承担以下投资： 保证金：5万元（可退） 装修费：10万–15万元 设备费：15万–21万元 总投资约40万–50万元起（不含房租、人工） 二、瑞幸咖啡加盟条件 1. 认可品牌，接受总部统一管理； 2. 具备40万以上流动资金； 3. 能全职参与门店经营； 4. 店铺选址在写字楼、商圈、学校等高人流区域，30㎡以上； 5. 通过总部选址与资质审核。 合作模式：按月营业额阶梯分成（0%–40%），3年合同，回本周期约12–18个月 加盟加盟费及加盟条件,"瑞幸咖啡, 瑞幸, 瑞幸加盟, 瑞幸加盟费及加盟条件",11-27,辽宁,7,2,0
https://www.xiaohongshu.com/search_result/68941aaf000000002302251c?xsec_token=ABCXxpo-aC1gLzekxnb9dpF_N2WHqtSkWIOi3App4eiQA=&xsec_source=,在纽约的第一杯瑞幸❗怎么那么好喝,❤️我是一个咖啡的超级爱好者，已经喝了15年了，听闻瑞幸在纽约开业了，终于买到了第一杯。我去的这家门店就是开在纽约大学旁边的，走路就可以到。我在去的路上，我还感觉有点兴奋激动呢，就很想知道在纽约的瑞星的这个味道和国内到底有什么区别～没区别❗ — ❤️我去的时候排队的人还比较多，中国人有，也有老外，老外还不少。作为出海的咖啡连锁店，它做得不错。店里的运营模式也差不多，就是线上点单，线下按照号码取单，也要进行扫描什么的。所有饮品的原价呢其实也不便宜了，在纽约算是比较适中的价格。但我是注册的新客，所以呢有一些优惠券，买下来可能就在三刀左右吧。 - ❤️我是一个瑞幸咖啡的忠实客户，特别是它的生椰拿铁，简直是yyds。早些年的时候，我那个时候比较喜欢喝他家的丝绒拿铁。全世界大大小小的咖啡我都喝过了，我依然觉得瑞幸的咖啡是不差的。如果要对比一下的话，我觉得生椰拿铁可能会和阿拉比卡%的西班牙拿铁有点像。我如果在国内的话，可能一个月要喝30～40杯左右的生椰拿铁～ - ❤️之所以喜欢瑞幸，其中一个原因是我特别喜欢这种蓝色。其次就是他味道真的挺好的。再其次就是他的价格比较适中。在国内的话，如果我要找空间谈事情，那我肯定是首选星巴克或者是Manner或者一些私人咖啡馆。但如果只是外卖或者路过买的话，那我一定会买瑞幸。 - ❤️在纽约喝到瑞幸，就真的有点像回到了家一般的感觉...一点没夸张。在纽约的朋友们一定要去试一试呀。,"咖啡, 生椰拿铁, 瑞幸咖啡",08-07,,23,6,3
https://www.xiaohongshu.com/search_result/6933e4f7000000001f00abea?xsec_token=AB3Em2OCDtlw0IyEFDbyNKDIHwq9XEWbHeHoR6s927SGQ=&xsec_source=,选这个是桑巴深烘吗,价格是个迷，直接点桑巴拿铁是13.9,瑞幸咖啡,编辑于 昨天 16:12,山东,点赞,收藏,13
https://www.xiaohongshu.com/search_result/68f7965d0000000003012da0?xsec_token=ABnhQhX_8kO7jBvWMkery4btfqr10oN3wRxiAI7nKdDfo=&xsec_source=,瑞幸这几款最好喝的是哪个,每次都喝小黄油，想换换口味，除了小黄油，其他最推荐哪个,瑞幸咖啡,10-21,,3,2,43
https://www.xiaohongshu.com/search_result/67724203000000000b00e995?xsec_token=ABjLzi1xRawWxm0pzMLw-AGex-fm6l2zgU7NDGAReoQ1w=&xsec_source=,🇭🇰不懂就问 瑞幸出海是来对标星巴克的吗,中午去买咖啡 和同事一进门口吓一跳 这价目表妥妥传承了香港那些local不知名的小咖啡店 动不动四五十一杯（但很好喝 内心os：瑞幸不是咖啡届雪王吗？？ 	 后来定睛研究了海报 和cotti当年的活动差不多,"香港瑞幸, 瑞幸",2024-12-30,,561,88,172
https://www.xiaohongshu.com/search_result/692bb7c8000000001e00a3c3?xsec_token=AB-Ek5Fy91rU62gkkyxK_X65SZAWveYMjBe789pzlHBy4=&xsec_source=,瑞幸0元喝咖啡,昨天的咖啡瑞幸请我喝的，今天我自己买，9.9两杯拿铁到嘴里也是感恩了，希望一直可以这样喂牛马，瑞幸❤️我不会说你半句不好的，永相随免费喝,"免费喝咖啡, 一年四季冰咖啡, 咖啡免费喝, 咖啡续命, 瑞幸, 瑞幸免费喝, 今天喝咖啡, 生椰拿铁, 血液里流淌的是咖啡",7天前,江苏,7,1,3
https://www.xiaohongshu.com/search_result/692f87b4000000001f00ef26?xsec_token=ABlh1DE27QDFfHX1KiUGBDAhMmZnL7-U20DNcITsWhB3Q=&xsec_source=,瑞幸的联名是不是有点凸｛土｝,这个 chill 哥居然要 35R 不过冬天就要毛茸茸的😬 	 最近一直跑医院没空管👦，小鬼周一数学考的🉑 奇怪的是考基础题你也这分，难题你也这分，什么时候能稳定🤔,我爱喝咖啡,4天前,上海,1,收藏,4
https://www.xiaohongshu.com/search_result/68c41ceb000000001c033f0d?xsec_token=ABhTDKBauK9hX6ro83BWOriq1wzHv2TlEb7tOKGFuxFkE=&xsec_source=,瑞幸崩铁联动价格表,➽单杯套餐-17.9r 赠联名色纸（白厄/遐蝶二选一） ➽双杯套餐-36.9r 赠联名色纸+联名徽章 （白厄/遐蝶二选一） ➽三杯套餐-56.9r 赠联名色纸+联名徽章+联名立牌（白厄/遐蝶二选一） ➽6杯预存套餐-111.8r 赠联名色纸+联名徽章+联名立牌（白厄+遐蝶）,"崩坏星穹铁道, 白厄, 遐蝶, 苹果c美式回归, 崩坏",09-12,,105,26,29
https://www.xiaohongshu.com/search_result/692c3706000000001e02da27?xsec_token=ABLRx0UietzBVsmRA_XmYpr7vquKYB21ZO4DkopUBbFfk=&xsec_source=,无标题,瑞幸我只喝原价的,"抽象, 中奖, 瑞幸",6天前,江苏,8,1,0
https://www.xiaohongshu.com/search_result/691aae19000000000401435e?xsec_token=ABYGUGb3nCKaAWWefExd5QfW1QcQXQrV_DiNwvAX23NdE=&xsec_source=,瑞幸这四款新品有没有人可以推荐一下喝哪杯,喝过的大神可以讲一下味道怎么样嘛？好不好喝？新品测评推荐,"瑞幸, 瑞幸新品, 奶茶, 疯狂动物城联名了, 今天喝什么, 疯狂动物城, 奶茶测评, 饮品推荐, 一天喝八杯, 奶茶推荐",11-17,湖南,11,3,13
https://www.xiaohongshu.com/search_result/692da7e3000000001f0047f6?xsec_token=ABrtNOJKnNM-U5xxfV4bgs8cSzMrtp_WRthPqC_AB2iM4=&xsec_source=,无标题,瑞幸 9.9 一杯咖啡，感觉古茗有点贵啊,"提拉米苏拿铁咖啡, 古茗",5天前,安徽,点赞,收藏,4
https://www.xiaohongshu.com/search_result/692b9bc9000000001b027dfd?xsec_token=AB-Ek5Fy91rU62gkkyxK_X6-nQOV3GSYldk6W4JfBjmpI=&xsec_source=,瑞幸咖啡品牌分析营销策划宣传PPT模板,编号：瑞幸04 可编辑图文共26页 	 从品牌定位与传播、产品与价格、渠道与分销、促销与营销活动、品牌形象与口碑管理五大维度，深度拆解瑞幸咖啡的营销策略。既分析了其高密度门店布局、数字化运营、促销活动创新等成功之处，也指出品牌形象稳定性不足、线上服务不稳定等问题，并对未来发展提出思考。 	 适用场景: •	高校课堂：市场营销、品牌管理等专业课程的案例分析作业、课堂汇报。 •	职场场景：咖啡行业从业者的品牌策略研讨、营销部门的竞品分析会议；营销策划人员的案例学习、方案灵感借鉴。 •	个人提升：对品牌营销、咖啡行业感兴趣的学习者，用于自学研究品牌运营逻辑。,"瑞幸咖啡PPT, 瑞幸营销PPT, 瑞幸营销策略ppt, 瑞幸咖啡品牌介绍ppt, 瑞幸品牌营销策略分析, 瑞幸咖啡品牌策划分析, 品牌营销策略, 品牌营销策划, 瑞幸咖啡品牌介绍PPT模板, 大学生市场营销作业",7天前,吉林,7,7,1
https://www.xiaohongshu.com/search_result/6926df47000000001e030488?xsec_token=ABOgKgX5NKa9gyblcMb8Uet5irXRxmKxXK-ilODqiknIY=&xsec_source=,下周瑞幸连上三款‼️哪款好喝😍,烤椰拿铁算是回归！期待两款新品咖啡,"瑞幸, 瑞幸咖啡, 咖啡一天可以喝几杯, 咖啡续命, 咖啡饮品, 工作日的续命咖啡, 咖啡推荐, 咖啡测评, 秋意浓喝丝绒, 茶咖领军者",编辑于 11-27,江苏,65,8,54
https://www.xiaohongshu.com/search_result/689d6340000000001b03019f?xsec_token=ABUPMfRmShOcIpak57l_uOJUb--3On6ACla4pokaRrn4A=&xsec_source=,抖音你还能再颠一点吗,主页推荐瑞幸5.9元，点进去还是5.9元。 付款的时候告诉我实际价格是9.9元，是用我自己的余额4元换一张4元优惠券，优惠完5.9元？？？ 你没病吧？？？ 我要想用我的余额还用这么麻烦换成优惠券？？直播余额被清空团购优惠券,"抖音, 抖音直播, 抖音余额被清空, 抖音团购优惠券",08-14,,5,收藏,2
https://www.xiaohongshu.com/search_result/672892a6000000001b02b9f7?xsec_token=AB5kXbbJtQ2H9ZWXkRNfh6dERnrIsH-1wqsda0FVxw5RM=&xsec_source=,瑞幸你什么意思😓,本来以为我们的券能喝到不是9.9的饮品，结果刚从我朋友那里点进去一看，除了超大杯其余价格全部变成了9.9 我请问呢？这是什么意思？？ 既然这样，那我们今天买的券算什么我买的套餐算什么算韭菜吗？ 确实会为千玺买单没错，但羊毛不是这样薅的吧 二编了一下 地址忘记打码了,"瑞幸咖啡, 费尔岛拿铁, 易烊千玺瑞幸咖啡全球代言人",编辑于 2024-11-04,,25,1,10
https://www.xiaohongshu.com/search_result/68650b59000000001c035cb6?xsec_token=ABFQApgMlgfY_duq6SHLJXM7ODk1CoGpsrnb4-C2Yp1FY=&xsec_source=,在美国瑞幸的价格算平价咖啡吗？,求美国ip的uu现身说法！想知道算便宜吗？ 日常美国,"留子, 留子日常, 瑞幸, 瑞幸美国, 纽约留子, 留学生, 留学美国, 我爱喝咖啡, 美式咖啡, 果茶果咖来咯",编辑于 07-03,,40,7,299
https://www.xiaohongshu.com/search_result/68638535000000001c033283?xsec_token=AB8Xg4CJbjYJTUOKnQcJbwibePbPoy60zE-PrFgDjAgQU=&xsec_source=,哇靠 要闹了。。。。。,哇靠。。。。原价买了一杯瑞幸。。。要鼠了。。。。。。。。。。。。。。。。 想回到五分钟前。。。。。。。 掌嘴。。。,"原价瑞幸我不会放过你的, 要死了",07-01,,7,1,26
https://www.xiaohongshu.com/search_result/6856e949000000000b01e4af?xsec_token=ABeVArOtYatG1ZjIPSJQGELTbsDCWL1zXXcJR8KFhyVPY=&xsec_source=,瑞幸面包-真的是一代人有一代人的鸡蛋要抢,每天凌晨12点都会进去领券购买 有时候三张有时候两张 到今天为止，薅了60多个面包 烟熏鸡肉贝果（我心目中NO.1） 蔓越莓贝果（价格很值） 黄油葡萄干司康（有点甜，吃多会腻） 提拉米苏风味大福 （还阔以） 小黄油扁扁可颂 （一般） 奇亚籽吐司面包（无功无过） 荔枝风味大福（我觉得一般，家里人觉得好吃） 巴斯克芝士蛋糕（甜，口感绵密） 菠萝包、冰面包（买券了，还没取） 杂粮乳酪包这个到底上线过没啊一直想尝尝 我怎么一次没看到有货呢……. 另外还有啥推荐比较好吃啊,"面包脑袋, 贝果, 咖啡与面包",06-22,,44,15,15
https://www.xiaohongshu.com/search_result/68aa78c5000000001d027cad?xsec_token=ABu8Dys0hzQ5BJzaO4D847eMcYb-TWp_D4F_ZDZSdhGKA=&xsec_source=,8.24瑞幸最新优惠,5.9起 9.9封顶 一杯瑞幸 咖啡新品种草拿铁联名,"瑞幸, 瑞幸咖啡, 瑞幸新品, 奶茶推荐, 瑞幸种草, 瑞幸拿铁, 美式, 冰美式, 瑞幸联名, 免费喝咖啡",编辑于 08-24,,5,1,0
https://www.xiaohongshu.com/search_result/692971b5000000001d03b57d?xsec_token=ABNS9YPsK83q3vi-37WbD7O-33aX76HySXcD0EBEn3GR0=&xsec_source=,大晚上瑞幸1新品快去,11月28日大晚上瑞幸新品0.01快去今天闪购为了迎接超级周五最大水漫灌，人人都有份开始报销奶茶，万万没想到直接加码力度拉满🈵 平台狂撒钱，外卖补贴大战白热化！ 用户真是赚麻了 一觉醒来券没了，修复教程地出来了！ 今天是个好日子，怎么能少一杯 话不多说主包熬夜整理了最佳时间点⏰ 早8点，中12点，下午17点，晚上20点🔥 今天好多无门槛25-24或20-19大包子 今天又是所有外卖骑手奶茶员工无法接受的日子 我说怎么连续一周给我发大包子 连续几天喝了身高体重已经放弃了我 为什么别人都是25-24 18-17 而我25-15 15-10 10-5 张开眼睛看着我说 果然夸一夸今天的午饭晚饭有着落啦! 闺蜜们话不多说，直接抄教程⬇️ 全网大劵都在这里收集了隐藏通道入口,"外卖, 一起实现奶茶自由, 一起嚯奶茶, 它比想象中好喝, 生椰拿铁, 血液里流淌的是咖啡",11-28,河南,1,1,4
https://www.xiaohongshu.com/search_result/69326386000000001e030266?xsec_token=ABkyi7zCVaGXzzVCvC0WUSvwDAzxu3qKQIjRJ4SxKmO2k=&xsec_source=,桑巴深烘拿铁和拿铁换深烘豆有什么区别🤔,前者贵三块钱，看配料好像没啥区别呢新品,"瑞幸, 桑巴深烘拿铁, 瑞幸新品",2天前,广东,点赞,收藏,2
https://www.xiaohongshu.com/search_result/684d26ff000000001101cc65?xsec_token=ABvtEGUC8NvJEGcuDoKpTzzemTJtIe94MZSgoii760uN8=&xsec_source=,9块9的风，终于还是”吹“到了星巴克,6月10日，星巴克中国推出全新夏日“心动价”，多款饮品迎来大降价。 	 🌟此轮降价主要集中在非咖啡类 	 星冰乐、冰摇茶、茶拿铁等，以大杯为例，平均价格降幅达到5元，最低仅需23元就能购买。与喜茶等新茶饮品牌的客单价接近。核心咖啡类饮品大多数没有降价。 	 🇨🇳喝咖啡的人变多了，但也更追求性价比 	 近十年来，中国人每年人均喝咖啡的杯数从3.2杯飙升至16.7杯，增加了4倍多。 	 📈咖啡市场份额前五，国产品牌占据四席 	 打响9.9元价格战的瑞幸，于2023年以约合34.5亿美元的总销售额、21.8%的市场份额占比，超越了一度市占率过半的星巴克，坐稳国内咖啡品牌的头把交椅。 	 🍵咖啡品牌在加速切入茶饮赛道 	 在过去一年，瑞幸咖啡的茶饮品类就增长了18.7%。另一方面，蜜雪冰城、奈雪的茶等茶饮品牌也纷纷跨界推出咖啡产品。咖啡与茶饮的双向渗透，会引发行业新一轮混战吗？（澎湃新闻·美数课）﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"咖啡, 价格, 财经, 数据",06-14,,66,32,10
https://www.xiaohongshu.com/search_result/6853ca68000000000b01dbd0?xsec_token=ABEFyVBBeGI6vFQJoJrYLvPvzyPed792Gu-XItG9pHs0o=&xsec_source=,原价点的瑞幸会觉得我傻吗？,今天出门拿快递手机没电了，还好手机壳后面有放钱的习惯，跑去瑞幸点了一杯咖啡，习惯了手机上各种券，看到原价吓一跳,"让咖啡更好喝, 不一样的咖啡, 瑞幸咖啡, 瑞幸, 生椰拿铁",06-19,,16,1,4
https://www.xiaohongshu.com/search_result/67ae48860000000018006370?xsec_token=AB_XlLxo0ehrpRF84JFhb74AdiYG220KSFB-w1h0Xf42U=&xsec_source=,‼️‼️超全瑞幸咖啡配方分享！！！！！,,"烘焙配方, 烘焙日记, 配方分享, 配方, 瑞幸咖啡, 手写笔记",02-14,,2448,1621,42
https://www.xiaohongshu.com/search_result/676e44ea000000000902d183?xsec_token=ABeeBwv2tXHQzEr7lDsuHwkLJ5QBQOsrP8u23iwHKczIk=&xsec_source=,瑞幸香港菜单,香港12.28五店齐开 但是先看价格吧,瑞幸,2024-12-27,,542,87,432
https://www.xiaohongshu.com/search_result/691ff918000000001f00b73f?xsec_token=ABldCyWoQNce3ZLzcpdlkVtrxnQ6V_A0Kg9Wtx3aXySXI=&xsec_source=,最近瑞幸越来越贵了？！,双十一过后，突然发现饿了么点瑞幸越来越贵？什么原因？杀熟？就算是淘宝闪购点也是贵的要死！！搞什么呀？！,"瑞幸咖啡, 饿了么外卖, 淘宝闪购",11-21,安徽,52,9,113
https://www.xiaohongshu.com/search_result/677115da000000000900f8d1?xsec_token=AB3eOeYpyyaFt4OMwJ_7BtnMSc_jtZY1t7Zxg-PrZqIik=&xsec_source=,瑞幸抹茶纳瑞冰17.5一杯真喝不起了,本人不喝咖啡，会影响本就惨淡的睡眠 我人生中第一次点瑞幸是今年四月点的抹茶好喝椰9.9 后面就入坑了，经常12 点好喝椰 13左右的纳瑞冰 结果最近经常到店打开一看就是16 17 虽然我知道好的饮料可能贵点 	 但是相对9.9 现在几乎价格翻倍对于大部分人来说心理上很难接受吧 而且瑞幸的会员对于不喝咖啡菜单里面的饮品 我开这个会员啥用都没有啊 感觉就不是很重视非咖啡饮品 	 按瑞幸这个涨价速度，很快就超过麦麦了 瑞幸的环境相对麦又没有优势，我为啥不去隔壁的麦点饮品呢,,2024-12-29,,36,4,6
https://www.xiaohongshu.com/search_result/6930d30200000000190266ee?xsec_token=ABNXaFqhvuEANH_K_g2zqJRIFatfUuDt22Ir9RfX-311s=&xsec_source=,瑞幸 你不要命啦！！！！,你的9.9呢啊啊啊 等半天都变不成9.9咖啡,"工作日的续命咖啡, 瑞幸, 瑞幸咖啡",3天前,河北,点赞,收藏,7
https://www.xiaohongshu.com/search_result/6774c16e0000000014021897?xsec_token=ABCBJaCtvx68kUj5yaSXTRFA1aoZqVdNe1MIh-8wF4qgE=&xsec_source=,瑞幸是不是涨价了？,经常点的一家店，今天点单发现常点的两款都涨了3元（其他款因为不怎么喝，之前没注意过价格） 咖啡涨价,"瑞幸, 瑞幸咖啡, 瑞幸涨价, 小黄油美式, 标准美式",编辑于 01-01,,10,2,58
https://www.xiaohongshu.com/search_result/68c767d5000000001b030668?xsec_token=ABkL5T3KvZiYzXkMQhNHwUh6_F6vPJ26GL3Q7ZUC1wRyE=&xsec_source=,9.15/9.22瑞幸x崩坏星穹铁联名周边攻略❗,9.15 第一弹 周边：饮品、色纸、徽章、立牌、双角色周边 	 9.22 第二弹 周边：饮品、mini纸袋、摇摇乐、双角色周边、冷变杯 	 你想要哪一个周边,"瑞幸联名, 崩坏星穹铁道, 联名, 周边攻略, 联名周边",编辑于 09-17,,300,60,39
https://www.xiaohongshu.com/search_result/6791fc20000000001801273b?xsec_token=ABRLaTCoPRZ8XKkpF0kJXjsm6Cqm0ZQrhXG2wP2ncG6iU=&xsec_source=,1.23瑞幸运营事务考试通知答案分享来咯,现金💰强化➕开心果拿铁☕️➕小白梨🍐拿铁回归下周要上市咯 复习做法快💨记 开心果拿铁🆚南瓜🎃燕麦拿铁 （将南瓜换做开心果）主料｜燕麦奶小白梨🍐拿铁🆚褚橙🍊拿铁☕️ （将褚橙🍊换做小白梨）主料｜牛奶🥛 现金💰支付注意点⚠️ 门店支持现金支付 （门店自备充足零钱🪙） 在线充值 充值之后顾客🉑使用自己手机下单，🉑享受自己账户的优惠劵。 代下单流程 员工使用自己手机账号给顾客下单，顾客仅享受促销价优惠。❕不使用优惠劵的价格❕ （仅限顾客现金支付时使用。） 	 希望分享能过帮助到大家！,"题库分享, 瑞幸咖啡, 现金支付强化, 小白梨拿铁, 开心果拿铁, 春节热饮推荐, 妈妈再也不用担心我学习",编辑于 01-23,,49,9,0
https://www.xiaohongshu.com/search_result/6757d5ff0000000002037511?xsec_token=AB7C99CXyeMo8S9EsocYNi4zMjk6GkLPO_K4GmXoKJSrg=&xsec_source=,瑞会有这么大的差价？,少到两块，多到十一块，为什么不同的店瑞幸差价会这么大？ 有的店还总是缺货 都把价钱打到九块九不好么@瑞幸咖啡,,2024-12-10,,59,7,36
https://www.xiaohongshu.com/search_result/68be2adb000000001d00796e?xsec_token=ABq4hP77vyJZkp7WJEX9yPwdroLOz6Km0vu0Qr_QO7pGU=&xsec_source=,原来这就是瑞的原价啊,一杯拿铁32,"不要太离谱, 瑞幸, 果然还是大城市机会多",09-08,,2,1,2
https://www.xiaohongshu.com/search_result/689eb159000000001b03f0d3?xsec_token=ABynZlDCPWupf0jM12YgB9Hby_Csm6KYVPijbAUjGelPo=&xsec_source=,瑞幸店员闺蜜推荐的1.9点单攻略！手慢无～,瑞，真有你的！ 外卖商战继续果然还是大城市机会多,"外卖, 闪购, 饿了么, 淘宝, 省钱攻略, 不薅白不薅, 奶茶, 咖啡",编辑于 10-15,,44,34,172
https://www.xiaohongshu.com/search_result/66db296c000000001e01a12a?xsec_token=ABz56WmEdE5Fp0kb45MjZeWCr3rTEYQyGVmJkFIjsZJjk=&xsec_source=,原来真的有人这样点瑞幸啊😅😅,,"咖啡, 瑞幸",编辑于 2024-09-08,,3.4万,8900,454
https://www.xiaohongshu.com/search_result/68a9597e000000001b01f8d0?xsec_token=ABIYa7qlA_Xzrq0_WF1C3MbWw-1vBhVJikq5acgwzskRc=&xsec_source=,瑞幸最便宜的标准美式教程来啦,美团-外卖-选瑞幸咖啡-标准美式-最重要的一步骤（左上角，变成自取）-付款前看下有没有抵用券,"美式咖啡, 咖啡推荐, 咖啡提高代谢, 最便宜的瑞幸美式",08-23,,15,3,10
https://www.xiaohongshu.com/search_result/65d70bab0000000007026a80?xsec_token=ABfa5ROjTeE8qmgxzFFeMWUcdhohKhGGUGwiGILoBC8UE=&xsec_source=,点瑞幸 嫌贵一下更省钱,点瑞幸的时候，在下单页面假装犹豫一下，优惠它这不就来了吗,"省钱攻略, 下午茶, 星巴克, 瑞幸",2024-02-22,,1203,554,267
https://www.xiaohongshu.com/search_result/692f9be4000000001d03c9be?xsec_token=ABlh1DE27QDFfHX1KiUGBDAmBLAOPOh9yQ9epYjg313S8=&xsec_source=,瑞幸玩不起别玩好吗？,凭什么小程序双杯的玩偶不会加价，到了美团就要额外花35了呢？卡皮吧啦遇到你们真是倒了大霉了，下头,"瑞幸卡皮巴拉, 无语了",4天前,四川,11,收藏,51
https://www.xiaohongshu.com/search_result/692ef5b3000000001d03a86b?xsec_token=ABAw1qoMhmSf1UDeo3Iv1kH-tuZUT1xu5vQXJZBteHiWo=&xsec_source=,听说，你还在为怎么买瑞幸最便宜发愁？,别再全网搜攻略了！一篇笔记给你讲明白！🎯 买便宜券，你怕的无非是：①不正规 ②不到账 ③不能退。 所以，一个靠谱的店铺必须做到： 渠道正 ▶ 秒到账 ▶ 随时退，三位一体，缺一不可。 喵～自我介绍一下，我就是即将开业、死磕这三点的 @瑞肯喵喵券！🐱 我的小店，就像一个 【官方折扣一键中转站】： 你想要的瑞幸/麦当劳/肯德基优惠 → 我来搞定正规渠道和谈判 → 你用最省心的价格一键获取。 复杂的事情我来做，你只负责享受便宜和美味。 店铺装修已进入尾声，很快见面。 现在关注，就是解决“怎么买最便宜”这个问题的最优解！,"瑞肯喵喵券, 瑞幸咖啡, 肯德基, 麦当劳, 省钱",4天前,湖北,点赞,收藏,0
https://www.xiaohongshu.com/search_result/692c1d41000000000d0355c5?xsec_token=ABLRx0UietzBVsmRA_XmYpr6A8dTAIhIR5PyryHVuaBu0=&xsec_source=,谁能懂瑞幸这杯有多好喝,太妃臻香你在我心里有点超越小黄油了,"拿铁, 咖啡, 瑞幸",6天前,江苏,点赞,收藏,2
https://www.xiaohongshu.com/search_result/691acb6a00000000070021b9?xsec_token=ABYGUGb3nCKaAWWefExd5Qfd26NFgcNWTTVXnosKaPYrY=&xsec_source=,瑞幸你怎么能这样,瑞幸的少少甜，怎么那么贵！！！这真的对嘛，啊啊啊啊，发疯。,"有点离谱但别太离谱, 奶茶",11-17,浙江,1,收藏,7
https://www.xiaohongshu.com/search_result/66ae558c000000002701e1b4?xsec_token=ABwxsTJGnra6Dw7A3PlWByEHfs8UmwBOFawE_CjJfl4hE=&xsec_source=,好坑的瑞幸咖啡😠,邀请新用户可得的20元的那个券券后价格还要12元，还没老用户9.9元优惠，浪费我时间和心情💢,"瑞幸咖啡, 生椰拿铁, 避雷咖啡店, 避雷咖啡",2024-08-04,,20,收藏,6
https://www.xiaohongshu.com/search_result/6710b7cb000000001b03f8e3?xsec_token=ABsbV0SZWabbumFlzD3CrHcLpqPjzWQaYZ2jab87Z8Dk4=&xsec_source=,瑞幸咖啡最近是涨价了吗？怎么感觉变贵了,我一直都喝的这一款生椰拿铁，感觉之前活动的时候9块9，本身是标的16块钱一杯呀！，怎么现在卖这么贵？怎么变成19块9了？还是说他一直都是这个价？,瑞幸咖啡涨价,2024-10-17,,49,10,28
https://www.xiaohongshu.com/search_result/691524e7000000000703b894?xsec_token=ABedZjjrWLjalE_-JL7ME0bMXobuGIQiBTga0cCQk6lkM=&xsec_source=,瑞幸鬼灭之刃这拨联名整得真下头,第一拨联名229八杯预存买的全套冰箱贴，现在只要89三杯，（229-89）÷5=28，瑞幸真金贵，要28一杯～ 第二拨联名159八杯预存买的全套吧唧，现在只要69三杯，关键这才几天，（159-69）÷5=18，这个18一杯还稍微能接受，先买套餐的都被背刺了，是之前定价太高了卖不出去了吧？！借电影上映清库存？！瑞幸你办的这个事真够下头的！之前没买的赶紧去买，现在买谷子送瑞幸！咖啡鬼灭之刃联名联名,"瑞幸, 瑞幸咖啡, 瑞幸鬼灭之刃联名, 瑞幸联名",11-13,北京,5,收藏,6
https://www.xiaohongshu.com/search_result/691c7d3d000000000d03fb37?xsec_token=AB9u3oZbX5NWpKUERFzb_MLwe-MS25qEox9R7aIHDSW4Y=&xsec_source=,无标题,谁懂在瑞幸咖啡小程序花了200多的大怨种看到直播间149的套餐的崩溃感。再也不喝瑞幸了！抵制,"鬼灭之刃无限城篇, 瑞幸鬼灭之刃联名",11-18,山东,2,收藏,12
https://www.xiaohongshu.com/search_result/680f8ec40000000023014b0b?xsec_token=ABW-iOg7q2lEO5qqAC8VBXPhDeVBHP6SnR9xFDK16f-LU=&xsec_source=,无标题,如果缘为冰，那我就点瑞幸多加冰🧊,"瑞幸, 冰吸生椰",编辑于 04-28,,152,35,6
https://www.xiaohongshu.com/search_result/68cbe2c50000000013019ce1?xsec_token=ABt_7DXtsCMYuCh9XkO2yOJyKRwHDRFEnnBEhUK2hu1dI=&xsec_source=,美团2.9喝瑞幸！,操作步骤：美团-神抢手-任意选一款瑞幸的咖啡券点进去-下拉点击门店自取即可享受低价的快乐,工作日的续命咖啡,09-18,,5,2,0
https://www.xiaohongshu.com/search_result/690eac4d000000000300d4bf?xsec_token=ABkc82ldpMCFedo84DBoTIqpXc7fCU2EE0EYYt-imRjj0=&xsec_source=,有没有人一起拼9.9的瑞幸,坐标天府广场，今天下午三点左右，我可以提前点，我要去省图自习，冰度甜度改不了，就五块钱一杯，面交自己拿都可以，不是广子我自己喝，但是两杯喝不完,"拼一口咖啡, 平价黑咖啡",11-08,四川,点赞,收藏,0
https://www.xiaohongshu.com/search_result/68f2e8240000000005033777?xsec_token=ABLWNJoLVXqubxzoO8wPmmqcioI7u64Wf6Ew4uPFPGnIA=&xsec_source=,32块的瑞幸，每次想起来都难受,我当时脑子绝对是抽了,"瑞幸, 生椰拿铁",编辑于 10-23,,60,4,54
https://www.xiaohongshu.com/search_result/678638bc000000001800c941?xsec_token=ABiAvA4RgICcnVU6uQ2L0HKnZlWtBaxQ2-SCisXU40t1s=&xsec_source=,瑞幸好贵啊,一杯35，感觉比茶颜还贵，冰块还多🙁🙁,,01-14,,93,5,139
https://www.xiaohongshu.com/search_result/683ac67c00000000030381d7?xsec_token=ABhWhYNnt9nxKXMWpCVUGA4GQhEddRj0AF7C96RX-Tt24=&xsec_source=,瑞幸咖啡迈入“6块9”时代？相关人员回应,不要9块9！也不要8块8！瑞幸咖啡正式迈入“6块9”时代？相关人员否认降价：随机发放优惠券而已。﻿﻿ ﻿﻿,"笔记灵感, 瑞幸咖啡",05-31,,19,2,11
