帖子链接,标题,正文,标签,发布时间,发布地点,点赞数,收藏数,评论数
https://www.xiaohongshu.com/explore/6842aba50000000021001ac2?xsec_token=ABYgpW76LQz5Z2CI0CO-XLPzkNU5hy_HZfpUIyQdcMWvc=&xsec_source=pc_user,首届瑞幸江苏最美门店联赛！,是时候为你所在的城市打Call了 大家更喜欢哪家👂 也欢迎在💬内晒出你认为更美的门店哦 	 ﻿﻿ ﻿﻿,"瑞幸咖啡, 瑞幸门店",2025-06-06,未知,440,37,51
https://www.xiaohongshu.com/explore/68428e4d0000000021005a27?xsec_token=ABYgpW76LQz5Z2CI0CO-XLP_43aWedGh2v5iNOlm2fkw4=&xsec_source=pc_user,你准备好了吗？欢迎来到比奇堡！,是谁的童年DNA狠狠动了🥹 这次，我们把比奇堡放到了瑞幸门店内🌊 北京、重庆、香港三地齐开 🍍沉浸式海绵宝宝主题体验 还原度超高，每一处的细节都拉满 海绵宝宝和派大星邀你来菠萝屋里做客 真的很难拒绝连拍100000张 快乐是什么？快乐就是... 一起来到瑞幸咖啡和海绵宝宝主题店里打卡 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸咖啡, 瑞幸海绵宝宝联名, 海绵宝宝, 主题店, 快闪, 快乐就是炫果蔬茶",2025-06-06,未知,412,76,173
https://www.xiaohongshu.com/explore/68419775000000002101a8ce?xsec_token=ABxWWGUBWwfEunGVM4ICJxPR5jBJAnRFYcgFGnS4j7YHc=&xsec_source=pc_user,🔈️报，小黄油系列在补货啦❗️,❓为什么最近总是点不到小黄油 ❓是不是下架了 	 小黄油系列并没有下架❗️ 但是由于缺货原因，暂时和大家告别一段时间 原料正在补货中，预估7月回归📅 已经在加急为大家制作啦！还请大家耐心的等待 	 ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸咖啡, 小黄油拿铁, 小黄油美式",2025-06-06,未知,1249,105,2279
https://www.xiaohongshu.com/explore/684130f1000000002101bfb7?xsec_token=ABxWWGUBWwfEunGVM4ICJxPRZD48MKr7F2eKr1N0rMeBY=&xsec_source=pc_user,沉浸在自己的艺术里，不知天地为何物了,百变比奇堡🐟 请开始你的Show Time！ 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸海绵宝宝联名, 瑞幸咖啡, 海绵宝宝, 审美积累, 发条鱼, 聪明鱼, 发条玩具",2025-06-05,未知,3438,357,345
https://www.xiaohongshu.com/explore/6840490a000000002102eee7?xsec_token=ABqMe9PtpqZMPx83_sYZeGsufuzzKD3Z7WwEMB8DAmHrE=&xsec_source=pc_user,挑战！还原比奇堡！,把比奇堡搬进杯子里是一种什么体验❓ 这回，真的复刻出来啦！ 只需要将纸袋简单改造，放进杯子里 就能把比奇堡1：1搬进身边🍍 感谢博主﻿﻿@吴懒懒lanlan﻿ 授权 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿﻿,"瑞幸咖啡, 瑞幸海绵宝宝联名, 海绵宝宝, 比奇堡, 瑞幸纸袋改造, 快乐就是炫果蔬茶",2025-06-05,未知,965,276,108
https://www.xiaohongshu.com/explore/683fb846000000002102c8ec?xsec_token=ABx4s4ckJKWDpaEgvCtn45WjBfq-OkYEp55YObF5QgLvo=&xsec_source=pc_user,你好，要来一块瑞幸吐司吗？,﻿﻿ 新品上市 这回，熟悉的logo出现在吐司上啦！ 	 添加全麦粉，麦香十足😋超级有嚼劲 搭配奇亚籽及多种籽仁 嚼起来自带满满的坚果香气 🤫听说... 买回去还能DIY改造成三明治？ 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"奇亚籽吐司面包, 瑞幸咖啡, 瑞幸新品, 夏日消暑风味集, 快乐就是炫果蔬茶",2025-06-04,未知,286,39,288
https://www.xiaohongshu.com/explore/683ed202000000002002a851?xsec_token=ABVTDVIwEqlpb2OrgrrcVRw_RlDkDArIWDcuskYY2v5Ik=&xsec_source=pc_user,更适合节后换的头像 | 附原图,﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"适合委以重任的头像, 审美积累, 瑞幸海绵宝宝联名, 快乐就是炫果蔬茶, 壁纸分享, 头像",2025-06-03,未知,1071,299,224
https://www.xiaohongshu.com/explore/68396ce40000000022027faa?xsec_token=ABstWvbMcNcsQP3RJjzemQyNYep4uss3Za0wC57q6LsVw=&xsec_source=pc_user,《那些比你想象中更小的东西》,那些比你想象中更小的 居然...... 真的就是那么小！ 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸海绵宝宝联名, 瑞幸咖啡, 快乐就是炫果蔬茶, 瑞幸新品, 迷你纸袋",2025-06-03,未知,1058,76,100
https://www.xiaohongshu.com/explore/683997860000000021003575?xsec_token=ABstWvbMcNcsQP3RJjzemQyFQU64dgBw7lJf6dqpUky7k=&xsec_source=pc_user,假期最后一天，我的状态：,假期最后一天，我的状态be like： 只能抓紧来杯比奇堡的伙伴们同款 「羽衣轻体果蔬茶」压压惊了😭 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸海绵宝宝联名, 瑞幸羽衣轻体果蔬茶, 海绵宝宝, 快乐就是炫果蔬茶",2025-06-02,未知,1052,202,493
https://www.xiaohongshu.com/explore/683d4d21000000002100fbe8?xsec_token=ABwf0SXHVAF_vwK_rpXb4aFuU06y9ReBNkB-RsxaCGwG4=&xsec_source=pc_user,在天津怎么喝瑞幸？今天来一个保姆级教程,那当然是要来新开业的五大道钟楼店打卡啦 🎉津鲁冀门店数量已突破2000家🎉 五大道百年洋楼建筑风格，内里复古装潢超好拍照出片 🥰欢迎大家在天津的时候路过打卡 💙LUCK IN TIANJIN💙,"瑞幸咖啡, 打卡瑞幸最美门店, 天津, 五大道, 特色门店",2025-06-02,未知,691,161,260
https://www.xiaohongshu.com/explore/683c8bca000000002100dfd2?xsec_token=ABBIXywyeNKZuPZr7XJpHOMMNi1EuzdL8sgUk0cZoSzrg=&xsec_source=pc_user,📢告 罄 通 知,海绵宝宝联名款周边 发条玩具周边&4025冷变杯上线2天 大部分门店已售罄🈳 目前联名迷你袋还有余量 下周还有新杯袋、杯套、周边更新 再次感谢大家的热情和支持🥰,"瑞幸咖啡, 瑞幸海绵宝宝联名, 快乐就是炫果蔬茶, 瑞幸羽衣轻体果蔬茶, 海绵宝宝, 瑞幸周边",2025-06-02,未知,915,124,557
https://www.xiaohongshu.com/explore/683b0ab5000000002001de57?xsec_token=ABbt2ocjg8zFXfTWT4A_HGhfvy3mNiJk7kx1pUw6UBB5Q=&xsec_source=pc_user,谁说大朋友就不能过儿童节🫶,快乐是什么❓快乐就是… 大朋友、小朋友们都能儿童节快乐🎉,"瑞幸咖啡, 六一儿童节快乐, 瑞幸海绵宝宝联名, 海绵宝宝, 快乐就是炫果蔬茶",2025-06-01,未知,5734,3033,6567
https://www.xiaohongshu.com/explore/683aaf3f000000002102cfde?xsec_token=ABi0ze91p1Lj5SGL2lOFigsPBm08YU63tOEyxzvaYkWg8=&xsec_source=pc_user,比奇堡专属宝宝券🎫儿童节限定！,🥺拜托 能定制属于自己的宝宝券真的超酷的🧽  到啦！ 给自己定制领取专属于你的宝宝券吧 偷偷告诉大家，在里面还给大家塞了免单券哦 	 礼物,"儿童节, 瑞幸海绵宝宝联名, 瑞幸咖啡, 海绵宝宝, 六一节, 儿童节礼物, 六一快乐, 快乐就是炫果蔬茶",2025-06-01,未知,246,57,145
https://www.xiaohongshu.com/explore/683976d500000000220245b8?xsec_token=ABstWvbMcNcsQP3RJjzemQyKhKWpAYhWvDnQSfF2phQ5M=&xsec_source=pc_user,六一了！大纸袋、小纸袋，统统营业🈺,﻿ 瑞幸纸袋也变mini了 无论是大纸袋还是小纸袋 都在瑞幸营业中🈺 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"儿童节, 瑞幸咖啡, 瑞幸海绵宝宝联名, 瑞幸新品, 迷你纸袋, 瑞幸纸袋, 海绵宝宝, 快乐就是炫果蔬茶, 瑞幸羽衣轻体果蔬茶",2025-06-01,未知,4232,314,201
https://www.xiaohongshu.com/explore/683ae35f000000002001e149?xsec_token=ABi0ze91p1Lj5SGL2lOFigsGzNNdYsKHpHFSjFTjwVkIE=&xsec_source=pc_user,@李雪琴 认证：羽衣甘蓝这回真能处！,@李雪琴 认证：羽衣甘蓝这回真能处！  的快乐就是 配上「毛血旺」也能放心大口炫~,"瑞幸羽衣轻体果蔬茶, 瑞幸咖啡, 瑞幸海绵宝宝联名, 海绵宝宝, 李雪琴, 快乐就是炫果蔬茶",2025-06-01,未知,889,114,457
https://www.xiaohongshu.com/explore/68395352000000002001f8ce?xsec_token=ABstWvbMcNcsQP3RJjzemQyOfESCbVlcoyfJmX5I2z4MQ=&xsec_source=pc_user,宝宝，端午节快乐🎉,今天 一起瑞快乐水﻿﻿ 注意啦🔊 虽然这款产品里有羽衣甘蓝🥬 但是名字不是果蔬菜哦 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸羽衣轻体果蔬茶, 快乐就是炫果蔬茶, 儿童节, 端午, 瑞幸海绵宝宝联名, 瑞幸咖啡, 海绵宝宝",2025-06-01,未知,1239,280,1110
https://www.xiaohongshu.com/explore/683a7dbb000000002102f931?xsec_token=ABi0ze91p1Lj5SGL2lOFigsIbblbg4nsFYMiVli9Iw67A=&xsec_source=pc_user,放眼整个比奇堡👀这个玩具也是非常炸裂的,想道歉的时候怎么办❓ 请比奇堡的朋友帮你传个话吧🐟,"瑞幸海绵宝宝联名, 快乐就是炫果蔬茶, 海绵宝宝, 瑞幸羽衣轻体果蔬茶, 稀奇古怪的小东西, 能玩一整天的玩具",2025-05-31,未知,1536,240,222
https://www.xiaohongshu.com/explore/6839993e0000000021007b13?xsec_token=ABstWvbMcNcsQP3RJjzemQyDKRxE602tFVoV4iFaVdxQY=&xsec_source=pc_user,揭秘▶️羽衣甘蓝的24小时,👀羽衣轻体果蔬茶生产第一线❗️ 大家都在关心的—— 这一杯究竟是怎样完成24h鲜榨的？ ▶️这个视频带大家揭秘「羽衣甘蓝的24小时」 每一道工艺都经过严格把控！ 新鲜、干净、请大家放心喝 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸海绵宝宝联名, 瑞幸羽衣轻体果蔬茶, 海绵宝宝, 瑞幸咖啡, 瑞幸新品, 快乐就是炫果蔬茶, 要喝就喝原产地",2025-05-31,未知,3446,433,652
https://www.xiaohongshu.com/explore/68399131000000002100ad9d?xsec_token=ABstWvbMcNcsQP3RJjzemQyMb7ebKKV_tKTekTXmthrmM=&xsec_source=pc_user,2000份好礼已送达🎁惊喜盒子掉落中,快乐是什么？快乐就是...... 一起来炫﻿﻿ ！ 	 🎁2000份礼物已为大家准备就绪🎁 到底是谁能带走！记得来💬晒出你的幸运 	 💡活动攻略 🔍【快乐就是炫果蔬茶】【炫瑞幸果蔬茶】浏览相关笔记 围观﻿﻿ 话题页并互动就有机会被🎁砸中哦 	 🎁惊喜礼品 -瑞幸咖啡大杯免单券，共计1000张 -瑞幸咖啡×海绵宝宝冷变杯，共计500个 -瑞幸咖啡×海绵宝宝发条玩具（2款随机发放），共计350个 -瑞幸咖啡×海绵宝宝可挂微缩纸袋（3款随机发放），共计80个 -瑞幸咖啡×海绵宝宝可挂爱洗碗海绵，共计70个 	 ⏰活动时间⏰ 2025年5月31日-2025年6月6日 	 超多好礼已经准备好👌 这个六一，一起﻿﻿ ！ 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸羽衣轻体果蔬茶, 快乐就是炫果蔬茶, 快乐就是炫果蔬茶, 瑞幸咖啡, 瑞幸海绵宝宝联名, 惊喜盒子, 海绵宝宝, 瑞幸新品, 羽衣轻体果蔬茶",2025-05-31,未知,9347,2570,18000
https://www.xiaohongshu.com/explore/68380d230000000022005cfd?xsec_token=ABhk0hge9yyLcjv7O8uTSUGYxFxEfwJUVcs6r_AmwmF1I=&xsec_source=pc_user,和比奇堡的伙伴们一起解锁儿童节的快乐密码,🤩儿童节的快乐秘密 已经被比奇堡的伙伴们发现！ 宝宝们速来解锁🔓 	 ﻿﻿ ﻿﻿ ﻿ ﻿,"瑞幸海绵宝宝联名, 瑞幸羽衣轻体果蔬茶, 海绵宝宝, 快乐就是炫果蔬茶",2025-05-31,未知,1062,245,364
https://www.xiaohongshu.com/explore/6839ce610000000021019c81?xsec_token=ABstWvbMcNcsQP3RJjzemQyD2HDzgoqJt3TUTobsufnIM=&xsec_source=pc_user,点击查看动图▶️欢迎来到比奇堡的世界！,⏳2000 years later⏳ 海绵宝宝联名周边终于上、线、啦！ 	 ‼️瑞幸首款发条玩具，承包你的六一 指定套餐即可获得任意一款 🐟躺平的努力鱼＆睿智的聪明鱼 你更喜欢哪一个❓ 	 这除了主题纸袋 这次我们还为大家准备mini主题纸袋哦 🛍到底是谁能拒绝这么可爱的小玩意！ 	 购买指定咖啡券包，还能获得联名冷变杯🫙 2000 years later⏳ 咦，这杯子怎么好像出场自带BGM啊[亲一个R] 当然，也少不了主题贴纸、联名杯套和主题杯 想收藏的小伙伴千万别错过啦💡 🆕这次香港地区的瑞幸门店也已经更新了联名包装哦 [棒R]这个六一，一起获得比奇堡同款快乐,"瑞幸咖啡, 瑞幸海绵宝宝联名, 快乐就是炫果蔬茶, 海绵宝宝, 瑞幸周边, 瑞幸新品",2025-06-15,未知,2080,388,1624
https://www.xiaohongshu.com/explore/68382a09000000002102e416?xsec_token=ABhk0hge9yyLcjv7O8uTSUGW0RD_54Y_y6H9dj8Be4WA4=&xsec_source=pc_user,快乐就是...一起炫9.9元羽衣轻体果蔬茶！,瑞幸咖啡✖️海绵宝宝联名 今日上线 快乐就是...9.9元炫瑞幸羽衣轻体果蔬茶！ 	 💚24小时鲜榨羽衣甘蓝，急速锁鲜 💚190+果蔬原料检测，配方干净安心喝 💚4种果蔬搭配，喝到新鲜食材 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸海绵宝宝联名, 瑞幸羽衣轻体果蔬茶, 海绵宝宝, 快乐就是炫果蔬茶",2025-05-31,未知,4249,965,8635
https://www.xiaohongshu.com/explore/6838259a000000002001d954?xsec_token=ABhk0hge9yyLcjv7O8uTSUGTQpbxzBR6qsYW1b4Bt_Rcw=&xsec_source=pc_user,坐不住了！心已经去比奇堡了！,🤩快乐就是... 就是六一来瑞幸和比奇堡的伙伴们一起过节！ 这次的联名周边超有趣、超好玩！一起期待明天吧 	 ﻿﻿  ﻿﻿  ﻿﻿﻿﻿ ﻿﻿,"瑞幸海绵宝宝联名, 瑞幸羽衣轻体果蔬茶, 海绵宝宝, 瑞幸新品, 快乐就是炫果蔬茶",2025-05-30,未知,4621,1103,3108
https://www.xiaohongshu.com/explore/68395594000000002100e82d?xsec_token=ABstWvbMcNcsQP3RJjzemQyEIaXj_fuD4JpV-y8Lz6OCw=&xsec_source=pc_user,人，到底在什么情况下会喜欢上班❓,答案就是—— 节前最后一天上班，还收到了儿童节的礼物🎁！ ﻿@我是瑞幸lucky﻿ 带着气球🎈 准备下班啦！ 	 ﻿﻿ ﻿﻿ ﻿﻿  ﻿﻿  ﻿﻿,"瑞幸海绵宝宝联名, 瑞幸羽衣轻体果蔬茶, 海绵宝宝, 瑞幸首席幸运官lucky, 快乐就是炫果蔬茶",2025-05-30,未知,381,51,82
https://www.xiaohongshu.com/explore/683828ef000000002001f0af?xsec_token=ABhk0hge9yyLcjv7O8uTSUGafWBg9KH3dKWwor-OJOgLg=&xsec_source=pc_user,👋不抽象的视频，我不发,再次提醒🔈 明天﻿﻿ 就要上啦！ 一般抽象的，我不买 这么抽象的，必须要整一个！ 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸海绵宝宝联名, 瑞幸咖啡, 瑞幸新品, 海绵宝宝, 节前状态, aha这也是艺术",2025-05-30,未知,3160,485,252
https://www.xiaohongshu.com/explore/683832b6000000002002b661?xsec_token=ABhk0hge9yyLcjv7O8uTSUGZt1ClM_5HL0VQKFCidvqKI=&xsec_source=pc_user,是节前的你吗？,我就这么拿着﻿﻿ 然后等端午、等端午、等端午 	 感谢博主﻿@橘狗马什么梅﻿ 授权 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"栀子花香拿铁, 瑞幸咖啡, 瑞幸联名非遗, 瑞幸新品, 表情包, meme, 梗图, 假期, 节前发疯",2025-05-29,未知,162,27,83
https://www.xiaohongshu.com/explore/6836aca3000000002101843c?xsec_token=ABTw61p8ZHx1m-KXS1JptssGea5BM9s0SWkZ6QqXcf228=&xsec_source=pc_user,羽衣轻体果蔬茶💚新品上市,⏳倒计时2天 9.9元开心炫  ﻿﻿ 	 💚24小时鲜榨羽衣甘蓝，急速锁鲜 💚190+果蔬原料检测，配方干净安心喝 💚4种果蔬搭配，喝到新鲜食材 	 5月31日 记得来瑞幸和比奇堡的小伙伴们一起玩~ ﻿﻿  ﻿﻿  ﻿﻿  ﻿﻿ ﻿﻿﻿,"瑞幸羽衣轻体果蔬茶, 瑞幸海绵宝宝联名, 瑞幸羽衣轻体果蔬茶, 海绵宝宝, 瑞幸新品, 快乐就是炫果蔬茶",2025-06-05,未知,2578,357,885
https://www.xiaohongshu.com/explore/6836c0fe0000000022005e3d?xsec_token=ABTw61p8ZHx1m-KXS1JptssMeYj2MPrikL-ORvaT7pu_0=&xsec_source=pc_user,🔊瑞幸咖啡豆成为2025WLAC唯一指定用豆,LUCK IN GENEVA! 瑞幸意式拼配咖啡豆成为 2025WLAC世界咖啡拉花艺术大赛 👑官方唯一指定用豆👑 	 瑞幸意式拼配咖啡豆 将以丰厚稳定的油脂 为每一位选手的创意助力💪🏻 	 我们6月26日 日内瓦赛场见🌟 	 Luckin Espresso Blend Coffee Beans become the official and only designated coffee bean for the 2025 World Latte Art Championship. Our Espresso Blend Coffee Beans will empower every competitor's creativity with their rich and stable crema . See you at the Geneva competition on June 26th! Let the art begin! 🎨☕ 	 ﻿﻿  ﻿﻿  ﻿﻿  ﻿﻿  ﻿﻿ ﻿@瑞幸即享咖啡﻿,"WLAC唯一指定用豆, 瑞幸即享赞助2025WLAC, 瑞幸咖啡豆, 瑞幸即享咖啡WLAC, 瑞幸即享咖啡",2025-05-29,未知,111,24,37
https://www.xiaohongshu.com/explore/683701fe000000002101b327?xsec_token=ABMG5096zCs4mdd2JPrcRHjUE2dIF7Rk19dOAE1E9cH9A=&xsec_source=pc_user,决战蓝色软件之巅！,﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ！[PK]#,"c位出道, 瑞幸咖啡, 软件推荐, 不一样的蓝, 决战小红书之巅, 你支持谁",2025-05-29,未知,386,40,217
https://www.xiaohongshu.com/explore/6836d51a0000000021006bc2?xsec_token=ABTw61p8ZHx1m-KXS1JptssCdxUAnih_ISssMYB2EwEqo=&xsec_source=pc_user,赴一场非遗盛会💙共同聆听非遗的故事,作为第九届中国成都国际非物质文化遗产节官方合作伙伴 和大家相约成都💙共同聆听非遗的故事 助力传承非遗文化，让非遗融入现代生活 	 📅5月28日至6月3日 📍成都非遗博览园 赴一场非遗盛会 瑞幸在现场和大家不见不散👋 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸咖啡, 瑞幸联名非遗, 中国成都国际非遗节, 鲜萃轻轻栀子, 栀子花香拿铁",2025-05-29,未知,190,33,36
https://www.xiaohongshu.com/explore/6835ad27000000002002bd52?xsec_token=AB2NnOgWwOS04pEhZnYjTzVF_U9sh31uuFE--tcTOTm3k=&xsec_source=pc_user,【💌系统通知】请查收快乐邀请函,儿童节就要到了 诚邀比奇堡的伙伴们和童心未泯的你 来瑞幸喝新品「羽衣轻体果蔬茶」 一起庆祝这个快乐的节日🎈 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸海绵宝宝联名, 瑞幸羽衣轻体果蔬茶, 海绵宝宝, 快乐就是炫果蔬茶",2025-05-30,未知,2115,389,3492
https://www.xiaohongshu.com/explore/6834370a000000002102d4b4?xsec_token=ABuGD22zeKLghHQylKLOOiR9aFHcJZ7H2hinNdjai4evs=&xsec_source=pc_user,挑战🤖让AI智能体帮你下单！,没错！这就是瑞幸咖啡首个AI智能体 既能记住你的喜好，帮你推荐 还能语音输入，直接帮你点好 ﻿@我是瑞幸lucky﻿ 将时刻陪着大家哦 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸咖啡, 瑞幸首席幸运官lucky, 瑞幸lucky, ai点单",2025-05-27,未知,91,37,36
https://www.xiaohongshu.com/explore/683413100000000020028057?xsec_token=ABuGD22zeKLghHQylKLOOiR6eRZP2PprIMq-PD92xA0ww=&xsec_source=pc_user,藏在西瓜里的夏天，被﻿@张淼怡﻿ 找到啦,和@张淼怡 一起来杯﻿﻿ 	 ﻿﻿ ﻿﻿ ﻿,"夏日西瓜冷萃, 瑞幸咖啡, 张淼怡, 西瓜味的夏天",2025-05-27,未知,2768,266,464
https://www.xiaohongshu.com/explore/6833d9430000000021018e60?xsec_token=AB4Xstfu8VmxM6rjidXrZ2TOEHbUmYQ4v1Cr66QrkDI5U=&xsec_source=pc_user,瑞幸首个AI智能体❗️看看具体怎么用,✅自动点单，解放双手 ✅智能记录，个性偏好 ✅无需纠结，帮您推荐 	  首个AI智能体现已上线🆙 让@我是瑞幸lucky 帮您忙,"瑞幸咖啡, 瑞幸首席幸运官lucky, 瑞幸lucky, 数字化体验",2025-05-26,未知,364,205,42
https://www.xiaohongshu.com/explore/683335db000000002001cae7?xsec_token=AB4Xstfu8VmxM6rjidXrZ2TE6D4q0NdNrEWFot3uRd9Eg=&xsec_source=pc_user,首个❗瑞幸AI智能体功能上线啦,瑞幸咖啡联合火山引擎 接入 ﻿﻿ 及 ﻿﻿ 大模型 🔈首个AI智能体（1.0版）上线啦🔈 	 想喝啥？您说，﻿﻿@我是瑞幸lucky﻿ 在听👂 语音下单，想喝什么，一步到位☕ 猜你喜欢，个性喜好，帮您满足✅ 智能辅助，帮您省时间 ﻿﻿@我是瑞幸lucky﻿ 轻松搞定您的需求 	 ❓不知道怎么使用❓ >>>滑到P3>>> 解锁lucky AI点单的使用场景 	 ﻿﻿ ﻿﻿ ﻿﻿﻿,"DeepSeek, 豆包, 瑞幸首席幸运官lucky, 火山引擎, 瑞幸咖啡, 智能化体验",2025-05-26,未知,207,91,39
https://www.xiaohongshu.com/explore/6833386e000000002102c711?xsec_token=AB4Xstfu8VmxM6rjidXrZ2TOmSXonQxpWQEYgubGlDWaU=&xsec_source=pc_user,瑞幸新品｜国风美学这一刻具象化了！,穿越时空，一同欣赏传统国风美学 守护非遗，让世界看到中国的美 	 🦌奔鹿主题纸袋&杯套 源自藏族编织挑花刺绣传承人﻿﻿@非遗传承人杨华珍工作室﻿ 的奔鹿图 🦋蝴蝶花开主题纸袋&杯套 源自银花丝传承人﻿﻿@道安银花丝﻿ 道安老师、王晓璐老师的蝴蝶花开图样 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸咖啡, 瑞幸联名非遗, 瑞幸周边, 瑞幸新品, 非遗, aha这也是艺术",2025-05-26,未知,260,56,72
https://www.xiaohongshu.com/explore/683334df0000000012004a77?xsec_token=AB4Xstfu8VmxM6rjidXrZ2TIYBOjvSeP-jjgXvuYbtzJo=&xsec_source=pc_user,栀香入夏🍵请你喝新品「栀子花香拿铁」,茶咖新品🍵 ﻿﻿ 今日起上市 	 真茶现泡🌱一杯栀香品蜀韵 精选四川绿茶🍵辅以四川栀子窨制制成 自带清雅的栀子花香，再搭配上咖啡液 让人仿佛置身栀子花田 何以解暑，唯有茶咖🥰 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"栀子花香拿铁, 瑞幸联名非遗, 瑞幸咖啡, 瑞幸茶咖, 瑞幸新品",2025-05-26,未知,466,140,418
https://www.xiaohongshu.com/explore/6831160a000000002001f3b2?xsec_token=ABYtJtZ0X_1SBChfcifY-mEzHelZgXcjV3YrsGLui2Jpw=&xsec_source=pc_user,🦋瑞幸「守护非遗」之「成都银花丝」篇,源自 传承人@道安银花丝 道安、王晓璐作品——「蝴蝶花开」图样 🤍匠心辈辈相传，祝福流转于银丝羽翼间 5月26日，来瑞幸咖啡共赏「非遗展览」,"银花丝, 瑞幸联名非遗, 中国成都国际非遗节, 瑞幸咖啡, 银花丝, 这个端午到成都过非遗节",2025-05-25,未知,593,158,44
https://www.xiaohongshu.com/explore/682feded000000002001d0ca?xsec_token=AB-1V4YZbgvZCRF_L2sUTj4fI7eivgeQTS50ASXddWtGg=&xsec_source=pc_user,🦌「守护非遗」之「藏族编织挑花刺绣」篇,源自 ﻿﻿ 传承人 ﻿﻿@非遗传承人杨华珍工作室﻿ 老师作品 ——「奔鹿图」，寓意吉祥幸运 🌱让非遗融入现代生活 5月26日，来瑞幸咖啡看「非遗展览」 ﻿﻿ ﻿﻿  ﻿﻿  ﻿﻿﻿,"藏族编织挑花刺绣, 瑞幸咖啡, 瑞幸联名非遗, 中国成都国际非遗节, 国风美学",2025-05-24,未知,303,49,33
https://www.xiaohongshu.com/explore/683110e30000000021001f84?xsec_token=ABYtJtZ0X_1SBChfcifY-mEwe0DyVUgZQCUaxwwTlWcI0=&xsec_source=pc_user,真的很难拒绝国风美学🤩新品徽章来啦,3️⃣款徽章上线啦 单杯套餐即可获得，款式也可以自选哦 国风美学拉满💯真的很难拒绝高级感的东方审美,"瑞幸联名非遗, 瑞幸咖啡, 徽章, 瑞幸徽章, 瑞幸新品, 非遗传承",2025-05-24,未知,884,106,114
https://www.xiaohongshu.com/explore/68305be40000000021009711?xsec_token=ABeDCxZ_l6hhg2A0cFqotIQthe-VZustsf4-DM1FoT0NI=&xsec_source=pc_user,luckin coffee Pro「冰美式」,旧咖新发布☕ 🧊祝大家天天「冰美式」 天天有美事 	 ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸咖啡, 标准美式, 美式咖啡",2025-05-23,未知,494,71,322
https://www.xiaohongshu.com/explore/6830199f000000002100d44a?xsec_token=ABeDCxZ_l6hhg2A0cFqotIQvqGDsAkg81aIbfMcQiyUd8=&xsec_source=pc_user,云肩配学士服🎓更具中式美学的毕业造型,给毕业季来一些小小的中式震撼！ 用非遗联名纸袋改造中式毕业照装备 低成本改造出国风云肩和学士帽🎓 国风搭配毕业照，不要太出片 	 感谢博主﻿@有趣的爱鱼﻿ 授权 	 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿,"瑞幸咖啡, 瑞幸联名非遗, aha这也是艺术, 毕业抽象照, 毕业, 国风美学, 中式毕业照",2025-05-23,未知,5883,2792,93
