帖子链接,标题,正文,标签,发布时间,发布地点,点赞数,收藏数,评论数
https://www.xiaohongshu.com/search_result/665d68210000000005004318?xsec_token=AB99mA3pb6rvQzkAqbZqRnti-lwKz8_ao2DG30x8vsCNE=&xsec_source=,干净的圈子，规律的生活，最爱的星巴克（41元）,干净的圈子，规律的生活，最爱的星巴克（41元）（没用团购券）每天都要来一杯，不是炫富，只是为数不多的爱好。,抽象,2024/6/3,,1059,210,31
https://www.xiaohongshu.com/search_result/6785989400000000170394d1?xsec_token=ABjZfzBr5-d242ml8mygZXjyjqiSAiTTWFp-rSlQ3lOoM=&xsec_source=,无标题,喜欢白嫖星巴克位置的天塌了，星巴克不再对所有人开放：进店需消费,"星巴克, 咖啡",1月14日,,158,18,513
https://www.xiaohongshu.com/search_result/66515e8300000000150114ea?xsec_token=AB1IN1d7NTMrmCixxlTD5wYi1eTejvNPZ7lajEy6UT6Q4=&xsec_source=,星巴克入座一定要消费？,"最近挺火的一件事，在星巴克不消费会被搞走上热搜了，到底星巴克入座是不是一定要消费？ 	 有部分人觉得，星巴克似乎没有规定一定要消费再入座，找个地方坐会无所谓。特别是傍晚或者晚上，担心喝了咖啡睡不着，索性就不点单在星巴克坐一会。也可能喝不惯咖啡，只想在星巴克简单休息一下。 但是星巴克主打的是第三空间，这也是为什么星巴克贵的原因之一。本身店铺的座位有限，不消费入座的话，估计会影响他人享用及店铺运作。 	 个人建议:不消费尽量不去，毕竟人家是开门做生意。但是星巴克作为如此大的公司，承担有一定的社会责任。简单休息，或者去要杯水喝都是没问题的。","星巴克赶人, 消费入座, 星巴克消费入座",编辑于 2024-05-25,,77,4,227
https://www.xiaohongshu.com/search_result/686f2c26000000000b01ccaa?xsec_token=ABkyW0qJIv-W7wKbYjeJ4fYaMWVnPdEIBO57r3hk8IC0E=&xsec_source=,星巴克，你还是消费入座吧！求求了,一大早给人整无语了，国人素质还是太参差不齐了，给我一个大大的震惊，都2025了，怎么还有人这个样子？她不会觉得她很放松很舒适吧？不会把别人店当她家吧？？仔细看她竟然还是点的瑞幸来蹭坐咖啡@星巴克@瑞幸咖啡 你还是给你的顾客搞点座位吧,"星巴克, 星巴克咖啡, 瑞幸",7月10日,,13,收藏,17
https://www.xiaohongshu.com/search_result/68417ffe0000000023011e5a?xsec_token=ABDOwdIi1S6VwDf29FQZfg1ZZFNggDUwMZ5iWKRooMBEo=&xsec_source=,两杯星巴克，快80了,我平时不怎么喝咖啡，对咖啡不大了解吧，可能贵有贵的道理吧。 走进星巴克的心路历程：看了菜单，感觉好贵啊！就找便宜的。还有一个朋友，买了两杯，差不多八十块！ 在外面，吃喝玩乐，我也不怎么在乎钱，只是我对咖啡没啥兴趣，硬着头皮在消费了。 什么收入才配喝得起星巴克？咖啡,"多少有点离谱, 咖啡, 星巴克, 星巴克咖啡, 物价",编辑于 06-05,,277,73,433
https://www.xiaohongshu.com/search_result/67b80ba2000000002903fb31?xsec_token=ABfEG9lBVStEA3pawqZNjLxx4kPX_XP1slVw_qwMXbctE=&xsec_source=,合理吗,中年人的奔溃,"别太离谱了, 星巴克, 饿了吗",2月21日,,93,50,124
https://www.xiaohongshu.com/search_result/68178cfc000000001101f586?xsec_token=ABmoO2KAw8sce3WBURtcMkCCRZ6GWuaVE4YNhJRRC9Sis=&xsec_source=,无标题,你怎么看待星巴克驱赶未消费人员 以前认知里 顾客多时 未消费的被提示消费 暗示该走了就走吧 但今天遇见一起 一位店员去提示一位女士该消费了 反被大声侮辱并遭其吐口水 从法律层面上也不能拿那位女士怎样 最多道个歉 打工人小哥为了几个钱受这窝囊气该不该忍?下一位星巴克店员遇到类似情况该怎么保护自己?,"当代人的消费理念, 消费者体验, 当下新消费, 年轻人消费趋势, 消费注意陷阱",5月4日,,63,12,1506
https://www.xiaohongshu.com/search_result/679efcb1000000001801bf90?xsec_token=ABE4L9AlfVrwJPNNvUfXtE9hqEwynBhGzRLw5gVcx2oho=&xsec_source=,忘记用优惠卷啦，嘤嘤嘤！,哈哈哈，忘记领优惠券，然后付完款发现有一个40-10,,2月2日,,6,收藏,0
https://www.xiaohongshu.com/search_result/6785e3c2000000000800dcab?xsec_token=ABjZfzBr5-d242ml8mygZXjyooPtoTJJvnTNJeApVgRdg=&xsec_source=,星巴克不再对所有人开放，进店需消费,"当地时间1月13日，星巴克宣布在北美地区的上万门店不再对所有人开放，进店需消费。 	 新政策内容 消费准入限制：顾客必须进行消费才可使用咖啡馆空间及卫生间。 行为规范限制：禁止歧视或骚扰、禁止消费外部酒精、禁止吸烟、禁止使用电子烟、禁止吸毒和禁止乞讨等。 特殊情况处理：顾客在前往收银台结账前，可先使用卫生间或连接星巴克免费wifi。 	 政策实施时间 新的顾客行为准则将于1月27日起在北美上万家店面公示并生效。 	 出台原因 改善店内环境：此前的开放政策让部分门店面临环境混乱和顾客秩序问题，如一些消费者长时间占用座位却不消费，导致其他顾客难以找到座位。 缓解资源压力：星巴克的免费wi-fi和开放空间吸引了大量非消费群体，对店铺资源造成了负担。 提升顾客体验：星巴克北美区总裁萨拉·特里林表示，“有必要重新设定对我们的空间使用方式和使用对象的期望”，公司高管们认为，顾客需要干净、安全的环境。 扭转业绩下滑：星巴克连续三个季度销售额大幅下降，第四季度美国的门店销售下降了6%，免费开放未能有效吸引顾客消费，反而可能使一些注重消费环境的顾客望而却步。 	 国内情况 目前，星巴克中国门店总数达到7596家，星巴克中国客服表示，国内门店没有接到相关通知，仍执行原有的开放政策。","社会热点, 星巴克",1月14日,,92,25,224
https://www.xiaohongshu.com/search_result/67b578de00000000290104a7?xsec_token=ABBdpMlKzIjekmLoqNpGXtpj7sySvdsPQBZVJqiofa99g=&xsec_source=,近半年的咖啡消费,近半年在星巴克喝了近2000快的咖啡，几乎全是焦糖玛奇朵，快点喝腻改美式吧,,2月19日,,1,收藏,6
https://www.xiaohongshu.com/search_result/682df26c000000002102cc59?xsec_token=ABCtp7v6dpzOyTthL0jbeU3_2i784iV2dfDa6roadw14o=&xsec_source=,没想到我的日常成了你们口中的炫耀,干净的圈子，规律的生活，最爱的星巴克（41元）（没用团购券），每天都要来一杯，不是炫富，只是为数不多的爱好，日常罢了（没打水印不要盗图）,"有点钱全炫嘴里, 味蕾大爆发, 星巴克, 蜜雪冰城",5月21日,,154,31,8
https://www.xiaohongshu.com/search_result/6692319500000000250062f7?xsec_token=AB6CoWaBtgVoWYSoHzb3A_3bHfrY2HchQwUnsb_cWRE2Y=&xsec_source=,没想到我的日常，竟变成你口中的炫耀,干净的圈子，规律的生活，最爱的星巴克。也不是故意炫耀，只是日常，也就是星巴克并不是喝不起，每天下午都要来上一杯。不是炫富。只是为数不多的爱好。我觉得喝个抹茶星冰乐（36r）而已，没必要那么装吧！,"抽象文案, 星巴克文学",2024/7/13,,1618,415,139
https://www.xiaohongshu.com/search_result/66dabf4b000000002603cd78?xsec_token=ABU1tAKWewLCbqWfCcGgLm1wH8mskVoqc-0QWu5MhBlOU=&xsec_source=,禁盗图,干净的圈子，规律的生活，最爱的星巴克。也不是故意炫耀，只是日常，也就是星巴克并不是喝不起，每天下午都要来上一杯。不是炫富。只是为数不多的爱好。我觉得喝个抹茶星冰乐（36r）而已，没必要那么装吧,"星巴克, 蜜雪冰城, 抽象",2024/9/6,,175,49,23
https://www.xiaohongshu.com/search_result/672f52410000000019018907?xsec_token=ABtrOm1c1jWEnYtpC8gmFqiRZtwQxJ3BW0y4Ijz33C7zc=&xsec_source=,星巴克消费入座是很有必要了,无任何消费，一直在教朋友整健身教练，声音大且尖锐。礼貌提醒，希望正常音量，没用。后来干脆微信视频上了，可气的是，对方声音更大。败了，选择远离。消费与否倒是其次，公共场所，基本素质要有的吧？！ 消费入座薅羊毛,"星巴克, 星巴克消费入座, 太妃榛果拿铁, 星巴克薅羊毛, 多喝咖啡少谈是非",编辑于 08-15,,518,14,185
https://www.xiaohongshu.com/search_result/66507f950000000015011524?xsec_token=ABmC_vaOfsr3XEsE8D-3SvfqA1NK1f0-jdPWAbJvhdOaY=&xsec_source=,星巴克，不消费不让坐了？,近日，多位网友在社交平台发文称，星巴克开始实行“消费入座”，不消费会被“礼貌劝走”。此外，还有网友称有星巴克门店桌上摆放“消费入座”的牌子，网友猜测这是星巴克开始提醒顾客需要消费才能入座。 相关内容引发热议，冲上微博热搜。 据经视直播，5月21日，在陕西西安，有网友发布视频称，在一家星巴克，一名男子刚坐下一分钟就被店员劝走。 视频显示，男子询问，“不让坐是吧”？星巴克员工则回应，“你要坐就手机下单，你可以去商场那边坐”。最终，这名男子起身离开。 视频发布者称，他看到店员一共劝走了3拨人。5月22日，经视直播记者搜索发现，有多位网友在社交平台反映，星巴克开始实行“消费入座”。 对此，不少网友表示支持，认为“以免想喝的人没位子”，也有网友支招，星巴克如果真要实施这项政策，可以在座位上立个牌子，写上“消费入座”几个字，否则被劝离很尴尬。 据九派新闻，23日下午，涉事星巴克门店一工作人员称，不清楚此事，目前没有驱赶人的行为，不管有没有消费，任何人来店都可以入座。 那么，消费才能入座是在全国范围内推广吗？对此，星巴克官方客服回应称，的确有“消费入座”一事，如不消费会被礼貌劝离，但星巴克不会强制顾客消费。 以上来源于《每日经济新闻》消息,"星巴克, 有想法轻松发, 消费, 咖啡, 新闻, 热点",2024/5/24,,53,11,402
https://www.xiaohongshu.com/search_result/66937df70000000005005466?xsec_token=ABoI0z4QQkzyn1UAIonRj9KXBf-ydal2F_S3j8QZX7Eqk=&xsec_source=,今日get低消版星爸爸??,今天出门去星爸爸蹭空调学习，心血来潮带了个杯子才发现现在自带杯会-4元！！！隐约记得2年前自带杯还是减3元的 再加上券包里莫名其妙有一张7折券，冰美式中杯折后14.9到手，开心,,2024/7/14,,6,1,0
https://www.xiaohongshu.com/search_result/6780f095000000001703d646?xsec_token=ABMmwFJ9oF8CfCHphxBCgpZNdVc-WZ_-jRQ0OVQoOP3oU=&xsec_source=,社恐处理各种尴尬场合丨Day159,"第159个：di一次去星巴克 本篇字数769字，阅读需154秒 	 ??具体场合：di一次去星巴克 场合情景：想去星巴克喝咖啡，但是以前没有去过，不知道是怎么个点餐流程。还担心里面价格很高，自己舍不得花钱 尴尬指数：??? 	 ?尴尬原因分析 1.  以前没去过，没有经验 2.  不好意思跟店员交流 3.担心里面价格太贵 	 ?应对办法 1. 星巴克就是一家咖啡品牌店，里面除了会售卖各种咖啡之外，还会售卖面包、点心、布丁、水杯以及各种周边等，营业时间一般在8:00-22:00 	 2.当你找到一家星巴克咖啡店，直接推门走进去，然后来到点餐台，店员会询问你需要点什么。然后看一下有什么可以点的，根据自己的口味点一份就好 	 3.当然也可以随便找个位置坐下（直接就可以就坐，不需要店员带你去坐）然后扫桌子上的码。点单了以后会有一个取单口令，等待店员做好之后，就会通知你去拿了 	 4.这里的咖啡分为中杯、大杯、超大杯（罗老师乱入……），我们这边（贵阳）的价格均价在35元一杯左右。蛋糕饼干等价格，也在30元左右。我点了一杯“比利时黑巧红茶拿铁”，38元，味道还可以。 	 5.我走进店里面（周五下午），发现身边有一些人都在坐着讨论事情，大部分人都像我一样点了一杯咖啡就坐着说话。店里面音响还放着爵士音乐。店员挺有礼貌的，别怕。当然你也可以带着自己的电脑来这里办公，这里有免费的wifi和空调暖气和插座，点名字叫“Starbucks”的wifi，然后会跳转一个引导页面，发个验证码就能得到wifi密码。当你点了单坐下以后，就可以尽情享受这段悠闲时光了，没人会管你 	 ??小歪招 1.咖啡喝完直接放桌上，店员会收拾 可行指数：????? 	 2.店里面一般都有厕所，可以直接使用 可行指数：????? 	 tip：放心去吧，感觉就是很正常普通的消费过程，没有想象中那么别扭 	 ?《社恐处理100个尴尬场合》系列，第159期！你喜欢星巴克吗 [投票]#内向","浪漫生活的记录者, 社恐怎么办, 社恐必备, 内向社恐, 社恐日常, 社恐, 社恐内向, 咖啡, 星巴克",1月10日,,4926,1216,194
https://www.xiaohongshu.com/search_result/67876b37000000001b00a156?xsec_token=ABfyB9H8lYPu35YaPNSQbajtPm32XxIGqhV2JZ7KKKwow=&xsec_source=,告别白嫖党，星巴克进店需消费！,那些拿着电脑和手机，霸占着星巴克充电口，一坐就是半天的白嫖党们，遭重了哦！,星巴克,1月15日,,9,收藏,2
https://www.xiaohongshu.com/search_result/6880f9a90000000011000f4e?xsec_token=ABu4HfWbFPzD8qPsPiXqEBaiE-2JWiZi_ITjmcDXvEFYo=&xsec_source=,消费入座天经地义，学着点吧星巴克,搞不懂为什么??会有人理直气壮 坐在星巴克里面 什么也不点 还要开着很大声的短视频 伙伴：您好 先生需要点什么么？ SB：不点不能坐么？谁说的，不消费就不能坐这了 你脑子没病吧 你咋不去饭店里坐呢 你咋不去公厕里坐呢 真他妈的有病 还这么理直气壮 星巴克 又想让进店不消费的人消费 又不愿意立一个公示 就让伙伴一遍遍的去做什么延伸服务、扫码拉新 把伙伴当枪使 当傻子呢 顾客抱怨 辱骂伙伴 投诉伙伴时 星巴克还要以顾客体验为由 在送一个警告单 在星巴克上班不要太有责任心 不然真的太累,,7月23日,,34,3,15
https://www.xiaohongshu.com/search_result/6895ab3f00000000040012ea?xsec_token=ABfLkoNrd8kX_G2VYEhvlLJHtM60I8bq0TVCpQrs32v6Y=&xsec_source=,准大学生码住，学长学姐排队等着测试,在大学里，想要快速了解身边同学的能力和性格，带TA去吃一顿星巴克就够了。不用吃得太复杂，就点一份经典套餐——冰摇红莓黑加仑茶+凯撒鸡肉卷，观察TA的点单习惯、吃法以及对星巴克的看法。 那些思维僵化、眼界狭窄的同学，一听到你说“去吃星巴克”，第一反应往往是嫌弃：“星巴克？全是高档玩意”“这有什么好吃的，不如去沙县小吃”。有些自以为是的同学甚至还会冷笑：“吃这个多掉价啊，我都只吃有机健康餐”。 能力一般的同学，听到你提议吃星巴克，可能会说：“行啊，不过我平时很少吃”。他们只是随大流，对星巴克没什么特别的想法。等你在星巴克搞出点“花样”，比如用凯撒鸡肉卷蘸并摇黑加仑茶、DIY隐藏吃法火了，他们才会后知后觉地感叹：“原来还能这样？”还有些平庸的同学会抱怨：“星巴克的鸡肉卷越来越小了，冰块也不脆，真没意思。”但真要让他们研究怎么点单更划算、怎么搭配更好吃，他们又懒得动脑。 能力强的同学，会和你认真讨论星巴克的商业模式、本地化策略，甚至分析为什么巨无霸几十年经久不衰。他们会分享自己的星巴克经验，比如如何用优惠券组合薅羊毛、哪些新品值得尝试、怎么搭配才能吃出最佳口感。更重要的是，他们不光会说，还会直接行动——今天和你聊到“冰萃咖啡＋沙拉杯绝配”，明天就买好套餐拉你一起实践，而不是只会嘴上说说。 至于那些心术不正的同学，当你分享星巴克的隐藏吃法或优惠攻略时，他们表面不吭声，等你在朋友圈晒出“星巴克神仙吃法”收获点赞后，他们就开始在背后阴阳怪气：“这算什么？我早就知道了”“肯定是抄网上的”。这种人嫉妒心强，见不得别人好，建议趁早远离。 总之，在大学里想快速了解一个人，带TA吃顿星巴克就够了。从点单到吃法，从吐槽到创意，一顿饭的工夫，你就能看清TA的能力和品性。愿大家都能找到既能一起啃咖啡，又能一起搞事业的靠谱伙伴！??文案,"莆田学院, 大一新生, 大学生发展, 星巴克, 抽象, 抽象文案",编辑于 08-08,,124,39,32
https://www.xiaohongshu.com/search_result/68fe1911000000000303bdce?xsec_token=ABpm5sCjNRG5S6vRf5-MzuQCpS06B7Szyh8MZ6daEg7DA=&xsec_source=,无标题,为什么都说10几块就能喝星巴克 我买冰美式最低也要23块 求教,人生的意义,10月26日,,93,43,187
https://www.xiaohongshu.com/search_result/66c2e65a000000001d01948f?xsec_token=ABy6b-pYBVZubpg-peivyqU0gYgYqd6WGeoc3j1Vu6r9o=&xsec_source=,星巴克现在这么贵了？,还是说我瑞幸喝多了，我记得原来不是30一杯嘛咖啡,"星巴克, 星巴克咖啡",2024/8/19,,38,7,59
https://www.xiaohongshu.com/search_result/6187ae40000000002103cf0c?xsec_token=ABCssiqzlBV2zfwNcviagG_KuQSTErHiESgnEi_zZrxRI=&xsec_source=,星巴克不看不知道，一看吓一跳,最近看好多人在查星巴克的总消费，我也试着问了一下，有毒啊，平均一年一万，前几年的还查不到，有些在代购那7折买的杯子还没算，真的不算不知道一算吓一跳,,2021/11/7,,3,1,8
https://www.xiaohongshu.com/search_result/68f355b20000000005032169?xsec_token=ABwt5k5KKLUdpsUWEt5P8DjxhjGzXuEAvi04jGufRiCcU=&xsec_source=,不是说消费降级吗？怎么星巴克还有这么多人,感觉大家都在说今年穷了！但是星巴克人还是很多！好奇怪这种现象？！,"哪里都是人, 消费降级, 星巴克",10月18日,,28,10,35
https://www.xiaohongshu.com/search_result/67d02af3000000002503ccdc?xsec_token=ABq_t3sE3UNU2N5q2bP7FlIDOeIpiaNkrTUw8M3zLe4mg=&xsec_source=,无标题,星巴克一天一杯30块，有点喝不起了?? 大家都怎么买星巴克的呀？看到有人说??、咸鱼上有优惠券，但是我担心不靠谱，大家还有没有更好的办法可以共享一下 .,"咖啡, 学生党, 省钱攻略, 求助广大网友上班族日常, 优惠券, 星巴克",3月11日,,345,239,591
https://www.xiaohongshu.com/search_result/683913950000000012007c36?xsec_token=AB0qgvE3z2Mq3wCr1uYsMrtvF7nFyGv2es_4_3xL14en8=&xsec_source=,星巴克又当又立，消不消费入座自己都说不清,自己的生意自己说了算，遮遮掩掩暗暗戳戳，能不能入座又不明示,,5月30日,,28,7,142
https://www.xiaohongshu.com/search_result/674853530000000007031b41?xsec_token=AB_jNZnkHcWF7gAPnrawpgpLrXWSrS6-x4-P5lvyDKZmo=&xsec_source=,星巴克怎么喝最便宜,"最近星巴克是不是也坐不住了，拼命发券，喜欢喝星巴克的朋友们可以可以留意下，如果有更便宜的渠道，欢迎大家评论区交流～ 	 我的优惠方式： ? 加下星巴克的企微助手，基本每天都给你发券，没事点一点，领到微信卡包； 	 ? 星巴克有些券包平时留意下，有些在小程序自动推送给你领，你也可以看下你喝的频率，买一些券包； 	 ? 平时积累的星星，也是可以用来抵扣的； 	 ? 重点来了：领完这些券后，买单的时候，记得用他的试试优惠推荐方案，会自动给你计算最优惠的使用方法。然后微信买单，还可以跟微信卡包的券叠加使用，我最优惠的时候，试过11块买了两杯； 	 ? 一般企微发的券有20-10，30-10，60-5，79-8等等，不同的阶梯券，大家可以领了再说，平时也可以跟同事朋友凑单买的。 	 日常爱好者","咖啡, 星巴克, 薅羊毛, 咖啡日常, 免费咖啡, 咖啡爱好者, 星冰乐, 享受生活, 小资生活, 优惠券",2024/11/28,,992,318,49
https://www.xiaohongshu.com/search_result/681ddf920000000012004cb0?xsec_token=ABOCBravenYPkDQ8Vhv2jDb2v68NT5R8PwOOE5lqvdOAs=&xsec_source=,消费降级还舍得点星巴克咖啡吗？,"之前特喜欢喝星巴克咖啡，基本上每周两杯，饿了吗点，每个月咖啡支出300元左右。后来觉得星巴克有点贵，改为瑞幸咖啡，再后来也喝不起瑞幸了，点9.9的咖啡。现在觉得9.9元也贵。?? 	 大家现在怎么样？还经常点星巴克吗？每个月咖啡和奶茶支出多少钱？",,5月9日,,4,2,40
https://www.xiaohongshu.com/search_result/653b3a97000000002500a91c?xsec_token=ABGLlBLR_xt5TxGYuTmM-I6uoR4t6rgoWQ5fET01Wt3sg=&xsec_source=,原来星巴克也是要低头的,你能接受咖啡什么价格薅羊毛,"星巴克, 星巴克薅羊毛, 咖啡探店",2023/10/27,,365,25,61
https://www.xiaohongshu.com/search_result/66cc4cd9000000001f01ffab?xsec_token=ABvVUbcPDIJ1Qv5SdIz0d0rIJy0zjdf8y5jEw95uZMkXo=&xsec_source=,无标题,喝到了这辈子最贵的星巴克，一个女服务员态度还特别差，记得给我丢过来的，滑到了我面前……,,编辑于 11-13,湖北,83,18,34
https://www.xiaohongshu.com/search_result/69149037000000000700c563?xsec_token=ABq24sNUGTCHmrBD1zzzShIHHkd6gEndxt2cMqzPRj7jU=&xsec_source=,无标题,星巴克把我恶心到了，太下头了，刚进来坐下，拿出手机的功夫，服务员竟然跑来说，不消费不能坐在星巴克里。等朋友来了，点单过程中，那个女服务员又跑过来问，点了吗？让人非常不舒服，好像被星巴克定义为白嫖客一样。如果一进来先坐下再点单，被店员轰，这样，以后也不会再进来了。感受太差。,,11月12日,天津,7,1,13
https://www.xiaohongshu.com/search_result/676d7ff9000000000900f011?xsec_token=ABNf6lMndxqS83q8q-ZY9Xn35Rb--QsMcz7ev8_e6P49Y=&xsec_source=,来pk一下吧,以前还能看到星星总数，现在都看不到了，3264是23年5月截的图，现在估计四千颗是有的啦咖啡,"星巴克年度消费, 星巴克, 星巴克咖啡, 我的咖啡日记, 星爸爸",2024/12/27,,5,收藏,6
https://www.xiaohongshu.com/search_result/690c8fc50000000005012646?xsec_token=ABJm2f8w5yfHBbTEGvLC08HPeJhNZ2VWarjENqLgcmUAI=&xsec_source=,星巴克10杯168，听说活动是假的，谨慎下单,有友友们说买了兑换不了， 谨慎购买， 下单的友友快去退款,"星巴克, 薅羊毛",编辑于 11-26,江苏,12,5,99
https://www.xiaohongshu.com/search_result/69324ae9000000000d0353ab?xsec_token=ABNJQsfTdIu_-8L9FPyLeYxh35DDUtuPtohYzSsTIirOg=&xsec_source=,无标题,"星巴克看到一男的是真tm的帅 	 但坐两小时了还是没消费 	 扣分",,3天前,广东,点赞,收藏,2
https://www.xiaohongshu.com/search_result/6934d865000000001e02661c?xsec_token=ABcK2b21_eIFhVGsn98AILZYfY1_fFozHeNPh_yxOXX8k=&xsec_source=,拿瑞幸进星巴克蹭座不消费的人活该被赶出去,??禁止携带瑞幸之类的其他咖啡品牌的饮品进星巴克门店内入座,,编辑于 昨天 09:30,江苏,点赞,收藏,0
https://www.xiaohongshu.com/search_result/679c2ec3000000002900a130?xsec_token=ABgDq_NgeIP6uG8MUtiVDhrUR6Ac8ZgMdZz8IYFW0Nl0Y=&xsec_source=,这个牌几乎是摆设了,恒隆是十点营业，提前半个小时到了这里走了一圈发现只有一个星巴克，每张桌子上都显眼的放着“消费入座”的指示牌，我很自觉的点了一杯，但还是有一大部分的人 带着小孩 不消费的坐着 等待着商场开门 。工作人员也无暇去管，那我为了暖和点花30多买的拿铁算什么... 完全也可以同他们一样....尤其是喝了一口被烫到舌头 显得更愚蠢了,"不理解但尊重, 星巴克消费入座",编辑于 01-31,,550,35,225
https://www.xiaohongshu.com/search_result/65212668000000001d0165f5?xsec_token=ABt3zNacMcayy1ngmO9Xt20Fcz4nbhL4mvWDlbZlIXth4=&xsec_source=,她这样的女孩一定只喜欢高消费的生活吧…,干净的圈子 规律的生活 最爱的星巴克（40多一杯）每天醒来都要一杯 不是炫富只是为数不多的爱好罢了（安卓手机回复我将追究法律责任！！！）,我的日常,2023/10/7,,1.2万,1031,132
https://www.xiaohongshu.com/search_result/693126e0000000001e028cc6?xsec_token=AB2l2096gQsOdUFYVRAWTWjw9lhNj8PWrK6sE__MLAcmM=&xsec_source=,无标题,星巴克怎么那么难喝，还卖那么贵,"拒绝价格刺客, 我真的不理解, 不要贪便宜, 不舍得花钱, 当代人的消费理念, 不怕花钱就怕买贵, 不做大怨种, 真是被自己穷笑了, 能买得起但舍不得买, 钱花在刀刃上",3天前,广东,点赞,收藏,12
https://www.xiaohongshu.com/search_result/67de702b000000001b0276f5?xsec_token=ABNBluZfkBmp9we1p-3mP-5HTUq9zQQ7smQc7Fu4vv7Uc=&xsec_source=,星巴克?店员进来回应一下,请问现在星爸爸没有进店消费还能免费闲坐吗？,星巴克,3月22日,,52,6,186
https://www.xiaohongshu.com/search_result/691c6f09000000001f00964e?xsec_token=ABCiMVveXwMZMKBOiIWWL5MJmSeSM4cRblErZrGXgoNC0=&xsec_source=,无标题,,,,,0,0,0
https://www.xiaohongshu.com/search_result/67c649be000000001201f255?xsec_token=ABGvDq9GoZswGBEBKZ3fqQiEQ4wgnO4-Mh-I4j4Td6Cb4=&xsec_source=,被某宝星巴克代购利润震撼到了,以为代购一单也就两三块利润，今天第一次看到小票，是我浅薄了。中杯拿铁我付了22.9，代购付15，实际利润是7块9。还有那些星巴克打折方式？,,3月4日,,2763,1074,676
https://www.xiaohongshu.com/search_result/69193b65000000000703568a?xsec_token=ABkPpimFpQs-wr27pTuR45PAlMoNNeO0MWO1Yu0X9nqJI=&xsec_source=,村里人组合支付买一杯星巴克,,"星巴克, 挑战, 抽象, 社恐内向",11月16日,河南,3985,303,77
https://www.xiaohongshu.com/search_result/664b280f00000000150087e5?xsec_token=ABs-Fu2Nl9cH9yd7QMiUDnYLha1b_kj-aQnVIOJncmDoM=&xsec_source=,xbb次卡谨慎购买,星巴克今年出的新套路，喝了一杯等于买下了十杯，越到后面退的钱越少，强迫你用完，然后每个博主还拿这个作为卖点宣传，说什么越喝越便宜，把老百姓都当成sb嘛？,"星巴克, 套路",编辑于 2024-06-07,,74,19,223
https://www.xiaohongshu.com/search_result/6891d5800000000005006163?xsec_token=ABNg4ai5-HkAI__G20GmZurzAz6Zh8FUbPxtH287HNYmc=&xsec_source=,无标题,《认知的贫穷》,,8月5日,,16.3万,3323,1496
https://www.xiaohongshu.com/search_result/6874ef3a000000001202d3e1?xsec_token=ABaTD4EFTLzoarW3LGPW4NjQ5Fh1cVwMg0SEoL5dz0mjc=&xsec_source=,星巴克,星巴克小程序下单和去店里用现金下单价格一样吗？ 不用券的情况下,"咖啡爱好者, 咖啡续命, 我的咖啡日记",7月14日,,3,2,4
https://www.xiaohongshu.com/search_result/684d26ff000000001101cc65?xsec_token=ABrpNCr9fk3Yo4TufDCv2mXrCKEpec2ZOYE1YWq4UeuzY=&xsec_source=,9块9的风，终于还是”吹“到了星巴克,"6月10日，星巴克中国推出全新夏日“心动价”，多款饮品迎来大降价。 	 ??此轮降价主要集中在非咖啡类 	 星冰乐、冰摇茶、茶拿铁等，以大杯为例，平均价格降幅达到5元，最低仅需23元就能购买。与喜茶等新茶饮品牌的客单价接近。核心咖啡类饮品大多数没有降价。 	 ????喝咖啡的人变多了，但也更追求性价比 	 近十年来，中国人每年人均喝咖啡的杯数从3.2杯飙升至16.7杯，增加了4倍多。 	 ??咖啡市场份额前五，国产品牌占据四席 	 打响9.9元价格战的瑞幸，于2023年以约合34.5亿美元的总销售额、21.8%的市场份额占比，超越了一度市占率过半的星巴克，坐稳国内咖啡品牌的头把交椅。 	 ??咖啡品牌在加速切入茶饮赛道 	 在过去一年，瑞幸咖啡的茶饮品类就增长了18.7%。另一方面，蜜雪冰城、奈雪的茶等茶饮品牌也纷纷跨界推出咖啡产品。咖啡与茶饮的双向渗透，会引发行业新一轮混战吗？（澎湃新闻·美数课）?? ?? ?? ??","咖啡, 价格, 财经, 数据",6月14日,,66,32,10
https://www.xiaohongshu.com/search_result/685ff8190000000022031f46?xsec_token=AB8MbPlfhVodCClOvg0HxRLvDSfAUle_Ek0UnCn3axNKk=&xsec_source=,中杯陷阱：一杯咖啡背后的消费心理学博弈,"??星巴克中杯套路深！你被坑了多少年？ 	 点单时是不是总选 35 元中杯？ 其实大杯 40 元更划算?? 商家用「中杯陷阱」套路你： ?标高大杯价当锚点 ?让中杯显性价比 ?利用你怕选极端的心理 	 下次直接点大杯！ 算下来每毫升比中杯便宜 2 毛～ ?? ?? ?? ?? ??","星巴克, 中杯, 价格歧视, 锚定效应, 心理账户",6月29日,,26,7,4
