帖子链接,标题,正文,标签,发布时间,发布地点,点赞数,收藏数,评论数
https://www.xiaohongshu.com/search_result/6933c484000000000d03bc11?xsec_token=ABhbXbJCcPqc_ww2pvMr-sgfOKY7TT0IDaKr_NUHe4IMc=&xsec_source=,广州巫师速冲！星巴克×哈利波特联名主题店，,谁的巫师DNA动了？星巴克×哈利波特联名杀到广州了！重点是——全广州就这一家主题店！霍格沃茨元素+限定饮品+隐藏周边全在这儿，晚了连打卡机位都抢不到！,"星巴克哈利波特联名, 哈利波特, 斯莱特林",2天前,四川,332,152,86
https://www.xiaohongshu.com/search_result/68d11e4f000000000e022955?xsec_token=ABCKflTsvErZ5RZxbctR4fxXV7Megh1QXCWquYtGC8jy4=&xsec_source=,新加坡必打卡！牛车水星巴克?,"??完全颠覆对星巴克的认知！整栋建筑是南洋骑楼混搭中式元素，棕木门框配深色门匾，二楼露台能看到街头巷景。关键是有新加坡独有限定饮品，别处喝不到哦～? - ? 必点限定清单? 1??鸳鸯星冰乐：本地咖啡与红茶的经典碰撞，顶部奶盖撒满红茶碎，一口下去茶香与咖啡香层层迸发。 2??黑芝麻豆腐花燕麦奶星冰乐：现磨黑芝麻的香浓融合嫩滑豆腐花，搭配醇厚燕麦奶，口感绵密带点颗粒感，甜度适中。? 3??咖啡蛋挞：蛋香与咖啡苦香平衡得恰到好处，酥皮层次分明，热乎着吃还会流心～ 4??咖啡菠萝包：菠萝包酥皮烤得金黄酥脆，内夹冰凉的咖啡味黄油块，咖啡香气超浓郁。 - ?? 拍照出片点位? 1??一楼门口骑楼：站在红门框下，以青砖路为背景，复古感拉满。? 2??二楼露台栏杆：倚着栏杆望向窗外，让阳光落在侧脸，原相机直出都好看。? 3??室内木质桌椅：拍饮品特写，搭配木质纹理背景，ins 风轻松 get。? - ?? 交通 & 实用贴士? ??地址：144 New Bridge Rd, 新加坡 059414 ??时间：7:30-22:00（避开 12-14 点高峰，人少好拍照）? 周边：喝完咖啡步行 5 分钟到牛车水美食街，吃碗辣椒蟹面，完美！? 旅游攻略旅行打卡点必打卡","新加坡, 新加坡旅游攻略, 新加坡旅行, 牛车水攻略, 牛车水星巴克, 新加坡打卡点, 下午茶咖啡, 星巴克隐藏款, 南洋风拍照, 新加坡必打卡",编辑于 11-28,福建,38,47,3
https://www.xiaohongshu.com/search_result/608e83040000000021036ade?xsec_token=ABZv08alWdZF5RrZt7uzuLjtAAoASl4c2seE6y9Zk4o6g=&xsec_source=,顺德最美星巴克??园区工作员工或探访才可入,馋探｜北滘探店——星巴克(美的创新中心店)——有幸过来一下——顺德最美星巴克——美的内部星巴克 ?装修风格＇美式风＇全落地玻璃? ??35??套餐很赞，特别系可颂，衬热吃又酥又脆，美式跟平时一样 ??然后最近活动好给力，好多优惠，加上是万圣节跟圣诞节同步上新品！好nice的小哥哥小姐姐，服务超级好 ??提醒小窗口：只可能内部员工或者访客才可以进去喔 ??访客也要提前申请，具体怎么操作我也不太懂,,编辑于 2021-05-02,,25,11,3
https://www.xiaohongshu.com/search_result/665d7f5a0000000006007576?xsec_token=ABOkDBHdN_rOvK8qoCOCqLGN-o6O6c0D3xVmgN2Gnhy9k=&xsec_source=,西雅图 | 1971全球第一家星巴克??,"全球第一家星巴克，开业于1971年，咖啡爱好者的圣地?? ?? 地址：1912 Pike Pl, Seattle, WA 98101 ? 营业时间：7AM-6PM ??必看提示： - 店内所有杯子仅供展示。购买咖啡和周边的队伍在右边，通常可以先排左边的队伍选好商品，再去右边排队结账。如果你已经决定好要买什么，可以直接排右边的队伍哦~ - 店面虽然小，但人气爆棚，队伍常常排到店外60米。建议讨厌排队的朋友们尽量早上7点半前来打卡拍照~ - 这里只卖咖啡，没有烘焙食品。如果购买的东西比较多，建议在排队时先充值礼卡，结账时用礼卡支付，比银行卡付款能多得一倍的星星~ ??杯子推荐： - Roast - Doodle - Glass - Band 这些杯子都是玻璃或陶瓷材质，设计精美，质感一流，logo还都是丑萌的老款，加上有些pike市场吉祥物??的设计元素，非常值得收藏！全球第一家星巴克很值得体验～ 杯子派克市场","星巴克, 西雅图, 星巴克杯子, 西雅图派克市场",2024/6/3,,146,56,9
https://www.xiaohongshu.com/search_result/662bed7d00000000040193b9?xsec_token=ABlBgb_zF219gznCV4nLmSU8KLuq2XxFZ3dSFXIFId-bY=&xsec_source=,桂林星巴克打卡,,"拍照, 打卡, 拍照",2024/4/27,,43,12,1
https://www.xiaohongshu.com/search_result/5f44f5de0000000001004031?xsec_token=ABpaobKNDIAL7NLka323NFFWGyetvrSrf4QBdVO-E8gvc=&xsec_source=,沙面大街星巴克,??店址：沙面大街52-53号星巴克 ??地铁口：黄沙E出口 招牌：威士忌桶酿冷萃咖啡，全广州不超过5家门店有这个口味 网红拍照打卡地,,2020/8/25,,4,收藏,0
https://www.xiaohongshu.com/search_result/67ee8fbd000000000f033558?xsec_token=ABbAWmkzEkiHBMeAleASBCRlsDADSvzkAMCgLTLtOeSCc=&xsec_source=,打卡星巴克新品！还有帅气咖啡师??,"??星巴克臻选SOE??一豆两喝 ????黑白双重奏组合 	 新品臻选","星巴克臻选SOE黑白双重奏, 咖啡与生活, 原来咖啡还能这样玩, 爱上咖啡的每一天, 一起来喝咖啡, 星巴克, 星巴克新品, 星巴克臻选",4月3日,,27,2,7
https://www.xiaohongshu.com/search_result/5c73598f000000000e003267?xsec_token=ABDh2y7hwj_hNzpTZmPMqpergBLIfw8Y9ik8KI87n-5Ig=&xsec_source=,无标题,深圳最美星巴克 | 你绝对会爱上这间藏在音乐厅里的Starbucks！ ?? 深圳音乐厅和图书馆绝对是喜爱人文艺术的外地游客必来打卡的景点之一。 而今天要推荐的这间星巴克是我心中最美的星巴克，没有之一。 · 看图片你就知道了，这家星巴克真的很特别，但其实特别之处并不在于他本身，而是他所处的位置，坐落在深圳音乐厅二楼的天然地理优势，让这间快餐咖啡店披上了艺术的外衣。 · 深圳音乐厅是日本著名建筑大师矶崎新先生主持设计的，造型优雅独特，我尤其喜欢仰着头看天花，透明的吊顶看起来像是被金色装置支撑起来一样，十分别致，非常有空间感！ - 星巴克分室内和室外 室内明亮优雅而室外绿意盎然，完全又是另一番景色，坐在室外的椅子上可以看到深圳市政府的波浪建筑，也可以看到莲花山山麓，再走几步路就可以直接通往深圳图书馆二楼，真的是在太方便了！ 不过要知道，周末的时候想在图书馆找到一个位置，可谓难上加难，那么这时候的星巴克是不是就更可爱了呢哈哈哈！ - 这间星巴克最推荐的使用方式当然就是买上一杯咖啡，细细的品味属于深圳的人文艺术，再拍一组大片纪念，又或者在一楼票务看看有没有感兴趣的音乐会，在等待开场的时间让咖啡陪你~ ————— Informations ： 店名: 星巴克(深圳音乐厅分店)[地点]# 地址: 深圳福田区福中一路深圳音乐厅 交通: 深圳地铁3号线D出口 ————— - 深圳拍照好去处 深圳拍照圣地 深圳游玩 深圳旅游 深圳音乐厅 深圳攻略 深圳福田# - ?????????????????????????????? 喜欢请点赞让我知道吧?? 更多内容，欢迎关注 ????五月伊娃????,"星巴克, 深圳探店",编辑于 2019-02-25,,207,311,23
https://www.xiaohongshu.com/search_result/608cd6fa0000000021035656?xsec_token=ABF36uBb8wtcOejOzS5c8KN5Rl2SVDf0FKXqjsHWzWJlU=&xsec_source=,无标题,下午茶｜星巴克臻選(卓悅中心店)，深圳 今日份咖啡： ①百香果桃桃茶雲烏龍。 ②KNOB CREEK?（諾布溪）威士卡桶釀系列瓜地馬拉咖啡豆。 「百香果桃桃茶雲烏龍」 星巴克“茶雲”烏龍系列，0脂，不含奶。選用特級高山烏龍茶湯，蘭香馥鬱，回甘悠長，經千次攪打，化茶為雲。優選酸甜怡人的黃百香果，讓熱帶風味在舌尖綻放，嚼得到的香甜黃桃果肉與茶香交織，妙不可言。 「KNOB CREEK?（諾布溪）威士卡桶釀系列瓜地馬拉咖啡豆」 爐火純青的咖啡處理技藝與肯塔基州傳奇酒廠珍寶的天作之合。為了製作這款最新的威士卡桶釀系列咖啡，星巴克選用了品質上乘的瓜地馬拉豆種，將其放入釀造過諾布溪波本威士卡的木桶中，悉心照料。最終呈現的出品，精彩到出乎你的想像。芳醇的甜感，巧克力般的質感之上點綴著些微水果風味，以及濃郁的橡木香氣。品味這杯咖啡時，令人驚歎的風味在唇齒間翩翩起舞。咖啡豆中融入酒韻，是兩種傳統工藝合作的產物。 Shot On YI Camera，Redmi Note9 Pro,,2021/5/1,,1,2,0
https://www.xiaohongshu.com/search_result/6812e2b7000000000900e20e?xsec_token=ABBz7sJ-6J7Y4HwZbHi5mtjMvUvyJYVl3D1Cu9Y-kDf2s=&xsec_source=,星巴克深圳首店,@星爸爸熊店长 深圳首家星巴克 深圳iN城市广场店焕新开业了 消费满指定金额金额送冰箱贴 装修特别有特色快去打卡吧 我嘛云打卡了 PS：图片素材来源：星巴克官方，还有星爸爸熊店长@星爸爸熊店长,"星巴克, 深圳首店星巴克, 深圳首家星巴克",编辑于 05-01,,2,1,0
https://www.xiaohongshu.com/search_result/5fdd7f63000000000101f9d4?xsec_token=AB7mZk5wvHUQq_FMJ_B5FZWwgjKovBeKXO6z7a3xyARc4=&xsec_source=,打卡深圳最美星巴克,"久仰这家深圳最美星巴克的大名 趁阳光正好?? 今日和好友一起来打卡，这家星巴克外的景色真的很漂亮?? 	 ??详细地址： 深圳前海深港合作区前湾一路63号前海企业公馆3栋1层 乘坐9号线怡海站A出口，步行380m 	 ??环境： 环境就不用说了，店内和其他星巴克差不多，但店外因为面对的一大片人工湖，美到发呆；再加上今天天气很好，蓝天白云，太适合拍照了?? 	 ??服务： 星巴克小哥哥小姐姐的咖啡师式服务一如既往的专业又高效。 	 ??浓郁咖啡拿铁 我还是再次pick我的最爱，适合喝不惯美式/冷萃的小伙伴，它既有你要的咖啡浓度，又不像美式/冷萃那么苦。",,2020/12/19,,103,80,0
https://www.xiaohongshu.com/search_result/68e0f96200000000050312a3?xsec_token=ABCEFoIZOSNTtJkFVJgDbxta7sferVzTym4z67w-ULFDA=&xsec_source=,OMG！！ 深圳街头怎么有一只不明萌物！,"是阔爱的 Hello Kitty 呀～ Kitty 老粉头子来打卡啦拍照好看又出片?? 	 ??：在万象华润金融大厦后面，附近有星巴克","玩在街头更出彩, 深圳探店, Kitty, 深圳万象城, 在街头捕捉巧合",10月4日,,20,8,4
https://www.xiaohongshu.com/search_result/692448f1000000001f0044d0?xsec_token=AB1vxGFoY7_eZfRMkqTZ_zkucUknFDcELM22GPTbARWJw=&xsec_source=,??????10搞星巴克??早餐‘咖啡??+面包??’??,"??有这样的早餐?????工作效率应该会很高?? 	 ??全????星巴克（云顶??众机场??/ 免shui店除外) 	 ??6-12pm!! Every天 	 马来西亚点单攻略点单早餐优惠打卡小红书博主探店博主","Starbucksmy, 星巴克, 星巴克马来西亚, 马来西亚星巴克, 星巴克点单攻略, 星巴克点单, 大马必吃, 马来西亚省钱攻略, 星巴克早餐优惠, 吉隆坡美食, 吉隆坡咖啡, KL探店, klfoodie, 学生党早餐, 打工族日常, 大马留学生活, 马来西亚, 留学生活, 星巴克打卡, 马来西亚小红书博主, 马来西亚探店博主",11月24日,马来西亚,42,17,18
https://www.xiaohongshu.com/search_result/69149a49000000000702341c?xsec_token=ABctSISROuYg8GjulqEVTx1jq67wDRuqaZiUKsKv1sSIc=&xsec_source=,星巴克的咖啡夜校去上了 附攻略,"由星巴克与深圳市青少年活动中心共同举办“咖啡赋能-青年夜校”活动, 共4次课，限额30人/店四家门店同步开展）。","夜校, 咖啡培训, 星巴克, 年轻人抢着上夜校",编辑于 11-16,广东,26,5,6
https://www.xiaohongshu.com/search_result/6935037f000000001f0053a1?xsec_token=ABN3Wtdtp-3yilPd85cStJl1Dop1ZKfQrTXkCxcrxINrA=&xsec_source=,芝加哥网红打卡地｜世界蕞大星巴克烘焙工坊,"芝加哥网红打卡地 |世界蕞大星巴克烘焙工坊 到芝加哥，不能不去星巴克喝杯咖啡！ 在芝加哥华丽一英里，有着上面世界上最大”的星巴克臻选咖啡烘焙工坊。 ??店名： Starbucks Reserve Roastery ??地址：646 Michigan Avenue, Chicago, IL60611 这里占地43,000平方英尺（约4,000平方米），共四层楼高，是全球最大的星巴克门店。 ?核心亮点 ??巨型咖啡豆储存罐：高达56英尺（17米）的铜制储豆罐贯穿四层楼，展示咖啡豆从烘焙到出品的全过 程 ??沉浸式体验：四层楼分别提供咖啡烘焙展示、创意饮品、鸡尾酒吧和屋顶观景露台。 ??本地化融合：推出芝加哥专属饮品（如威士忌桶酿冷萃），并引入意大利Princi烘焙坊。 ??工业美学设计：铜质管道、齿轮装置和玻璃穹顶致敬芝加哥的工业历史。 ?特殊地位 芝加哥这家烘焙工坊不仅是咖啡爱好者的朝圣地，更是一座融合咖啡文化、美食与城市历史的标志性空间，值得列入芝加哥旅行清单！ ?小贴士： 星巴克克臻选咖啡烘焙工坊 Starbucks Reserve Roastery 全球目前只有六家，分別位在西雅图（2014年）、上海（2017年）、米兰（2018年）、纽约（2018年）、东京（2019年）和芝加哥（2019年）。 我是爱分享的退休新生活，感恩遇见，感谢有你??  ＃旅游 生活店＃沉浸式体验 薯＃世界之最","旅游万粉扶持计划, 吃喝玩乐, 芝加哥, 芝加哥生活, 星巴克, 打卡, 网红打卡地, 笔记灵感, 周末去哪儿, 分享, 咖啡, 咖啡店, 探店, 享受生活, 时尚, 时尚薯, 潮流, 现代, 大都市生活, 第一视角",编辑于 昨天 16:10,辽宁,39,7,19
https://www.xiaohongshu.com/search_result/666d79ea000000001d01611c?xsec_token=ABDM1t47lUKanjo7Am20mYBpbmrhkbdF6Uyip7zMGdPhM=&xsec_source=,这个标志代表什么？,去了好几家星巴克，只有这家店有这个标志，代表什么意思呢,星巴克,2024/6/15,,45,12,59
https://www.xiaohongshu.com/search_result/66f37d4f000000001a0234e5?xsec_token=ABRICrkctCb7hLUg9hRjOvD3OkNrW7AiWWoa4CeffrZDc=&xsec_source=,深圳Burberry coffee,花小钱装大逼 特别好出片啊！ 建议坐在角落 背景特别好看！,,2024/9/25,,20,2,9
https://www.xiaohongshu.com/search_result/68ec6cb50000000007017ec5?xsec_token=ABOt-lXDMffUOy4cCBd78BOTdmtoAUKFDYsNaTjT-9N88=&xsec_source=,??再见，万象天地星巴克独栋旗舰店！,"牛马日常上班的一天，路过天地高街转角发现：独栋星巴克竟然上围挡了！这家元老级门店确认撤店——作为华南旗舰店，也是深圳商业地标中最有辨识度的“城市客厅”，它实在承载了我太多记忆，一下让人心生感慨！ 	 2017年万象开业，这家星巴克几乎同期开店。三层独栋玻璃幕墙建筑很快成为高街的视觉焦点和大家的“碰头区”，无数人在这等朋友、约商谈、街拍打卡……六年陪伴，终要说再见，而网传接棒的是迪桑特。 	 从华润招商策略上也不难理解：此举符合商业空间从""餐饮社交""向“高坪效体验零售”倾斜的趋势，毕竟运动服饰的坪效可达餐饮的3-5倍；而万象始终在追逐更年轻的消费脉搏。 	 值得一提的是，星巴克分店在万象二楼仍被保留，它没有完全撤离，而选择了更轻量化地存在。或源于当下茶饮市场的内卷，星巴克近年的旗舰店模式正在迭代：倾向拓展社区店、绿色门店等新形态；一能缓解后疫情时代的租金压力，二也适应体验经济升级。从深圳360+家门店数，20+家本年新增来看，它在深圳并未收缩。 	 陆续看到疑惑的声音“为什么是运动品牌？”相较于茶饮社交空间，运动品牌接棒是否过于冷硬？实际上，高端运动品牌与万象天地目标客群的消费力高度契合，商业世界的选择，或许早已写进租金公式与品牌升级的剧本里。 	 ?? 突然意识到——我们告别的不仅是一家店，更是那个愿意为「空间溢价」买单的时代。不过，即使动态重构的车轮不会停止，我还是希望平衡“流量变现”与“公共空间温度”的声音能被听见。","星巴克撤店, 深圳万象天地, 深圳城市记忆, 品牌战略洞察, 商业地产动态",10月13日,,51,6,32
https://www.xiaohongshu.com/search_result/6926c6cf000000001f00c36d?xsec_token=AB_t0Hucsryqv2oyMB_7t2oMYKWkODCsrFX7JEtN2q594=&xsec_source=,广州越秀东方金融大厦星巴克闭店了,星巴克东风西路店已于11月24日起结束营业了,"广州探店, 越秀区, 闭店, 东风西路, 星巴克, 广州商业, 咖啡店, 广州咖啡店, 我的咖啡日记, 好好选址",编辑于 11-26,广东,14,8,0
https://www.xiaohongshu.com/search_result/684a9e8e000000002300c8af?xsec_token=ABX60sh9viBO32voIIkA7Vo7fMpxKdsv776-G43QD3VaQ=&xsec_source=,在深圳，一定要去一次南方科技大学校园??,南方科技大学环境优美??，舒适静谧， 校园建筑??采用简约现代的科技风， 充满节奏感和韵律感??， 无论是schoolwalk??、拍照打卡， 还是快乐溜娃，感受大学文化??， 都很适合啊?? - ??南方科技大学 ??门票：免费 ??预约：需预约，在【平安南科大】gzh预约 ??开放时间：周一至周五9:00-17:00，周六周日8:00-18:00 - ??推荐游玩路线 1号门?理学院?未来广场?琳恩图书馆?一丹图书馆?阅湖?镜湖?心湖?湖畔公园?松禾体育场?步道公园?人文社会科学学院?商学院?1号门 - ??游玩打卡点 ??未来广场：学校的中央广场，有巨大的草坪??和校名牌子，周围建筑也很有特色，必打卡点??之一； ??琳恩图书馆：南科大的标志建筑物??，四面为内凹的弧形轮廓； ??一丹图书馆：布局错落，设计很有节奏感，旁边的学生食堂可以刷微信支付宝，建议在这里就餐??； ??阅湖镜湖心湖：这三个湖???基本连在一起，里面有莲花荷花，可以投喂湖里的鱼和鸭子??，旁边的湖畔公园也很舒服； ??步道公园：一个植被茂密有步道小山?，现在山上荔枝树上挂满红色荔枝，娇艳欲滴； ??校园建筑：学校的建筑采用简约现代科技风，大多采用竖条装饰设计，很有节奏感和韵律感??，拍照都很出片； - ???校园攻略 ?校园巴士：校园有免费巴士??，有两条线路，基本涵盖整个校园； ?美食：「一丹图书馆」旁的学生食堂??对外开放，可刷微信支付宝，社牛也可在其他食堂就餐（找学生帮忙代刷）； ?园内还有星巴克??、瑞幸、肯德基和便利店等都很方便； - ???Tips ??在校园内参观时，一定要遵守校园规定； ??办公楼、实验室、图书馆等地方不对外开放； ??宠物不可以带入学校； ??天气较热，要做好防晒防蚊虫，带小孩的看护好小孩； - ???关于交通 ??地址：深圳市南山区桃源街道福光社区学苑大道1088号 ??地铁：深圳地铁5号线塘朗站C出口 ??公交：南方科技大学①站、南方科技大学②站 ??自驾：周末可驾车入校，从1/2号门进（平时不能驾车入校，可停宝能城停车场） - 参观好去处,"南方科技大学, 南方科技大学参观, schoolwalk, 深圳citywalk, 大学参观, 大学校园, 大学游玩, 梦想中的大学, 深圳游玩, 深圳拍照, 深圳打卡, 记录我的城市, 深圳拍照好去处, 深圳周末去哪儿, 深圳溜娃, 毕业喜事",编辑于 06-14,,444,406,70
https://www.xiaohongshu.com/search_result/69313c6e000000001b0249e0?xsec_token=ABr0Adfl6rx7UuQmDXqFgrzZrZowNSdvakSArZWnHwuqM=&xsec_source=,这就是瑞巴克甄选吗 太夸张了！？,这个陈列和设计有点像星巴克甄选 跟普通门店不一样 一般开在高端商场四楼 宝安大仟里也有一家一样设计的,"coffee, 咖啡, 瑞幸, 拿铁, 星巴克",4天前,广东,312,38,75
https://www.xiaohongshu.com/search_result/68eefa350000000004021707?xsec_token=ABc9_NCdHDTFMWKpnXn-B8aMflfUYW-4q56XnsyJhkkwQ=&xsec_source=,??新地标打卡，深圳万象城被猫猫包围了??,"周末带娃小逛了一下万象城二期 预测应该近期是爆火打卡点 浅浅的打卡一下，被各种猫猫可爱到啦?? 	 ??拍照打卡位 	 ??很??的巨型hello kitty 湾万一期，星巴克旁边，去商场二楼视野更佳，人也少 	 ??两只大黄喵?? 地铁L出口往左边走 	 ??带珍珠耳环的lUNA猫，画画喵… 华润春笋大厦旁 	 ??深圳湾万象城二期 ??地铁2号线/11号线/13号线后海站K2/L出口","周末去哪儿, 小友自然大会, 城市浪漫地标打卡地, 潮流新地标, 我的遛娃宝藏地, 探寻城市计划, 深圳湾万象城二期, 城市浪漫生活地标, 三丽欧, 深圳免费拍照, 深圳周末游玩, 潮流新地标, 深圳湾万象城拍照, 灵感好店出道计划, kitty, hellokitty, 深圳湾万象城, 美乐蒂, 女孩子的天堂, 库洛米",10月15日,,188,114,64
https://www.xiaohongshu.com/search_result/681089b6000000000e004489?xsec_token=ABFmmercLVux1ysbULNffleK03NiYVQYbkaHZy4shDT2s=&xsec_source=,打卡中科院深圳先进院的先进咖??,地处深圳南山区， 位于中科院深圳先进院的园区内， 美式咖啡12元， 据说价格对标瑞幸， 容量对标星巴克。,"咖啡探店, 深圳先进院",编辑于 04-30,,2,收藏,0
https://www.xiaohongshu.com/search_result/6901f75e0000000003011fe3?xsec_token=ABZ4Fnzq7AF1IUae8BB8WrRgRsr6CZyDqWJhvBSEDBLMs=&xsec_source=,你想看的霉霉showgirl快闪，我们搭出来了??,"???仍在施工中?? 新专发行前在纽约有一个快闪展览，当时就想要是国内也有该多好啊与其做梦，不如自己造梦这不，@深圳草莓发电机 就把展览带到深圳了吗换上霉霉showgirl装扮，来出人生照片吧~ 	 开放时间: 11月1日-11月2日 每天下午14:00-21:00 活动地址: 深圳天河城星巴克 参与方式: ??，发xhs帖@深圳草莓发电机并带上话题 即可免费参加在活动开放时间内出示自己的帖子即可入场 	 同款新专辑专场","深圳草莓发电机, taylorswift, 霉霉, 霉霉同款, thelifeofashowgirl, 霉粉活动, ts12, 霉霉新专辑, 霉霉专场, 深圳霉粉",10月29日,,95,8,13
https://www.xiaohongshu.com/search_result/68c236e3000000001c0120ea?xsec_token=ABVIw9MRClgr2xh4OiScSTBq5hj8DHvp70XyKT38m6k6I=&xsec_source=,星巴克也能美美出片~澄海陪拍来咯,,"大疆pocket3, 澄海陪拍, 潮州陪拍",9月11日,,35,20,0
https://www.xiaohongshu.com/search_result/69198e52000000000400094d?xsec_token=ABLIZn_pEy07yNVlLYsu4BKXIYcDYlMI4r5sid3LKdjvs=&xsec_source=,星巴克十五全运区域限定冰箱贴,一代人有一代人的鸡蛋要领，星巴克在十五运出了限定的冰箱贴，太爱了，必须拿下～ 根据仙女们的提示，按照重量计算，一次就抽中隐藏款 感谢分享～想抽中的姐妹们可以先拿一下，偏重一点都很大概率就是了，lucky 祝 各位运动员都能取得圆满成绩。 冰箱贴,"星巴克, 全运会, 星巴克冰箱贴, 深圳来福士广场星巴克, 十五运周边",编辑于 11-17,广东,10,4,4
https://www.xiaohongshu.com/search_result/66d093d7000000001f0387f2?xsec_token=ABlDcC_IW9jqqviuYl6t7rswqRL8me-6faLaL5Vb2Wrtg=&xsec_source=,某些人在星巴克吃味道大的外食真的无语了,自从深圳福田cocopark开了家potato corner后 星巴克没有一次是没有那种想yue的味道的??找门店店员反映了下情况后 走了一批人 又来一批吃这个的人 而且还不收走那些垃圾 有些连杯星巴克都不点直接开吃了 吃蛋糕水果甜品那种没味道的不影响人也还好 但现在这些未免也太过分了吧？,"星巴克, 外带",2024/8/29,,6,收藏,0
https://www.xiaohongshu.com/search_result/690f3fda000000000700b9bc?xsec_token=ABJx7lGuYk36OfwGUsbyscCU4O4OAyAGfuchMqluADgNM=&xsec_source=,??打卡Hello Kitty Cosmos光影圣诞特展??,"??深圳湾万象城圣诞打卡绝绝子！巨型Hello Kitty圣诞风拉满??，夜晚灯光一亮，圣诞氛围直接爆棚?！ 	 商场里圣诞装饰到处都是，逛街像在童话里??，快喊闺蜜来解锁圣诞限定快乐呀～ 	 ??推荐打卡机位:星巴克二楼的连廊，可以拍到整个街景","沉浸式街区, 浪漫地标打卡, 潮流城市地标, 深圳湾万象城, HelloKitty, 圣诞, 浪漫打卡地",编辑于 11-14,广东,201,61,19
https://www.xiaohongshu.com/search_result/687dc93e0000000015023a36?xsec_token=AB3mt24_85U7Iy-Y1p9Fz1ycYI7Kb1i8-WuirV8j-0L-0=&xsec_source=,Cocopack咖啡太好喝了,在雅宝星河word.Cocopack偶遇生笑一杯小啡太开心了,"生笑一杯小啡COFFEE, 十三生笑",7月21日,,2,收藏,0
https://www.xiaohongshu.com/search_result/6877aaac000000000b02e0fa?xsec_token=ABtuO_XmSaIOFFvAHJd463xNLEiJLeHJI9Fn8TVgKKApk=&xsec_source=,无标题,?发现宝藏自习空间啦? 在星巴克偶遇「星子自习室」，环境安静又有氛围感，咖啡续命+沉浸式学习，效率直接拉满?? 想找舒适自习地的宝子可以来试试，咱就是说，边喝咖啡边卷，这事儿能成?? ??地点：星巴克深圳南头古城店(深圳南头古城店)[poi_v2]# 隐藏玩法,"星巴克, 自习室打卡, 星巴克隐藏玩法, 学习氛围感, 星子自习室, 学习的环境很重要, 学习生活两不误, 共享自习室, 适合看书学习的好地方, 学习新境界, 不一样的学习方式",7月16日,,点赞,收藏,0
https://www.xiaohongshu.com/search_result/687f07470000000012021720?xsec_token=AB6kEvMLFBQgL-fYZxMYVx4tjvUH_2q2rpMz1PmAiPqBY=&xsec_source=,星巴克免费自习室 “气氛组”有新去处了？,"??近日，社交媒体多名用户反映，广东部分星巴克门店新推“星子自习室”。据九派新闻报道：“7月21日，多家广州、深圳地区星巴克门店店员确认星巴克新推出‘自习室’供客户学习，有深圳店员表示不要求付费入座，不限时和不需要预约，门店提供免费电源插座、免费温水等。” 	 ??星巴克相关人士回应九派财经记者：“星巴克始终致力于满足顾客在不同时段、不同场景的多样化需求，以高品质的创新饮品、优质的门店服务，为顾客创造与众不同的第三空间体验。” 	 ??天眼查平台显示，【广东星巴克咖啡有限公司】成立于2003年，法定代表人为刘某某，经营范围包括冷热饮品制售、烘焙食品制造、中西餐服务、甜品制售等。天眼妹看到，广深地区共有713家星巴克分店处于存续状态，其中广州市共有343家分店处存续状态，深圳市共有370家分店处存续状态。 	 ??据九派财经报道，除了广东的一些门店，广西和海南部分城市的星巴克也在做自习室。 	 ?? ?? ?? ?? ?? ?气氛组?“星巴克自习室”自习吗？ [PK]#","天眼查, 天眼妹, 星巴克, 自习室, 星子自习室, 星巴克气氛组, 你会去",编辑于 07-22,,53,11,23
https://www.xiaohongshu.com/search_result/690bf9a5000000000300f8d4?xsec_token=ABSJ6JwRBhx2zzQ_W1Oqc6QohhGEsbn_tETUUcQkL15D4=&xsec_source=,为什么连喝了三天，任务只累积了一单,奇怪了，没明白怎么回事 新品 #,"星巴克, 星巴克新品, 今天喝什么, 命里缺咖啡, 咖啡",11月6日,,10,3,57
https://www.xiaohongshu.com/search_result/693550bd000000001e008c17?xsec_token=ABN3Wtdtp-3yilPd85cStJl8iadlIbYN4Wz9O0TJoQ6Io=&xsec_source=,无标题,下午买了一杯星巴克，准备肝述职报告PPT，敲着键盘打了很多字，画了一些图，却又默默删了一些。 百无聊赖，戴上了耳机，音乐随机播放，耳边想起了那句熟悉的歌词“我遇见谁，会有怎样的对白”。我想起来了上半年一个周末误入孙燕姿上海演唱会歌迷打卡地，想起了今年想要抢孙燕姿演唱会的门票却因为晚上工作开会而错过，也想起了等车时候经常遇到的wmls，明明遇见了那么多次，明明那么想要认识她，可是见到了却开不了口。 等到再也没见到了，才明白了那句，相逢已是上上签。,,编辑于 昨天 18:03,上海,点赞,收藏,0
https://www.xiaohongshu.com/search_result/692e97f5000000001e0038bc?xsec_token=ABUKf3LbdLLE_FnebgDYPG3J9E0w7suqIL1IG1zAlCbz0=&xsec_source=,星巴克照片?????♀?,星巴克招聘??  如果你是热情洋溢且热爱咖啡 喜欢星巴克氛围感，能接受一切新鲜事物 就请联系我吧！ 目前门店在招募社兼&学兼！ 我在寻找一个志同道合的伙伴！,"咖啡师, 星巴克咖啡, 星巴克, 咖啡与生活, 安居澜庭星巴克, 中山大学深圳校区, 深理工, 深圳理工大学, 圳美",6天前,广东,点赞,收藏,2
